Options:
Model:                           MultiState
Tree File Name:                  _tree_anura_bt.nex
Data File Name:                  _dat_anura.txt
Log File Name:                   anura_rjhp_cov_r2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            4024934384
Precision:                       64 bits
Cores:                           10
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   anura_rjhp_cov_r2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,S,T,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAS                          RJ MCMC
    qAT                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDS                          RJ MCMC
    qDT                          RJ MCMC
    qDV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qST                          RJ MCMC
    qSV                          RJ MCMC
    qTA                          RJ MCMC
    qTD                          RJ MCMC
    qTS                          RJ MCMC
    qTV                          RJ MCMC
    qVA                          qAV
    qVD                          qDV
    qVS                          qSV
    qVT                          qTV
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       3416
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAS	qAT	qAV	qDA	qDS	qDT	qDV	qSA	qSD	qST	qSV	qTA	qTD	qTS	qTV	qVA	qVD	qVS	qVT	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(S)	Root P(T)	Root P(V)	RJRates - Mean	
2445000	-686.701199	1	2	6	'0 1 0 0 Z 0 Z Z 0 0 0 Z Z 0 0 Z 	0.891470	16.481038	0.891470	0.891470	0.000000	0.891470	0.000000	0.000000	0.891470	0.891470	0.891470	0.000000	0.000000	0.891470	0.891470	0.000000	0.891470	0.000000	0.000000	0.000000	5.137760	5.137760	0.999992	0.000000	0.000006	0.000000	0.000001	31.432266	
2450000	-688.112165	1	2	7	'0 1 0 0 Z 0 Z Z 0 Z 0 Z Z 0 0 Z 	1.160759	22.444202	1.160759	1.160759	0.000000	1.160759	0.000000	0.000000	1.160759	0.000000	1.160759	0.000000	0.000000	1.160759	1.160759	0.000000	1.160759	0.000000	0.000000	0.000000	5.259656	5.259656	0.999990	0.000000	0.000008	0.000000	0.000002	56.040538	
2455000	-690.463891	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.783556	8.379560	0.783556	0.783556	0.000000	0.783556	0.000000	0.000000	0.783556	0.783556	0.783556	0.000000	0.000000	0.000000	0.783556	0.000000	0.783556	0.000000	0.000000	0.000000	6.433743	6.433743	0.999973	0.000000	0.000022	0.000000	0.000005	11.482830	
2460000	-689.705055	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.742386	19.381262	0.742386	0.742386	0.000000	0.742386	0.000000	0.000000	0.742386	0.742386	0.742386	0.000000	0.742386	0.000000	0.742386	0.742386	0.742386	0.000000	0.000000	0.742386	5.121564	5.121564	0.999988	0.000000	0.000004	0.000007	0.000001	54.991821	
2465000	-688.007316	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.810441	15.425100	0.810441	0.810441	0.000000	0.810441	0.000000	0.000000	0.810441	0.810441	0.810441	0.000000	0.000000	0.810441	0.810441	0.810441	0.810441	0.000000	0.000000	0.810441	5.211185	5.211185	0.999992	0.000000	0.000006	0.000000	0.000002	40.454830	
2470000	-688.608002	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.768089	16.166989	0.768089	0.768089	0.000000	0.768089	0.000000	0.000000	0.768089	0.768089	0.768089	0.000000	0.000000	0.768089	0.768089	0.768089	0.768089	0.000000	0.000000	0.768089	5.759493	5.759493	0.999993	0.000000	0.000006	0.000000	0.000002	99.076017	
2475000	-691.192738	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.834782	11.060989	0.834782	0.834782	0.000000	0.834782	0.000000	0.000000	0.834782	0.834782	0.834782	0.000000	0.000000	0.834782	0.834782	0.000000	0.834782	0.000000	0.000000	0.000000	8.546693	8.546693	0.999974	0.000000	0.000022	0.000000	0.000005	83.905874	
2480000	-690.554259	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.069941	20.956525	1.069941	1.069941	0.000000	1.069941	0.000000	0.000000	1.069941	1.069941	1.069941	0.000000	1.069941	1.069941	1.069941	0.000000	1.069941	0.000000	0.000000	0.000000	3.551324	3.551324	0.999987	0.000000	0.000005	0.000007	0.000001	16.481938	
2485000	-689.774205	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.336932	25.185455	1.336932	1.336932	0.000000	1.336932	0.000000	0.000000	1.336932	0.000000	1.336932	0.000000	1.336932	0.000000	1.336932	0.000000	1.336932	0.000000	0.000000	0.000000	5.070167	5.070167	0.999973	0.000000	0.000010	0.000015	0.000002	25.529267	
2490000	-686.955655	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.809266	17.604195	0.809266	0.809266	0.000000	0.809266	0.000000	0.000000	0.809266	0.809266	0.809266	0.000000	0.000000	0.000000	0.809266	0.000000	0.809266	0.000000	0.000000	0.000000	5.046866	5.046866	0.999994	0.000000	0.000005	0.000000	0.000001	12.781533	
2495000	-688.701899	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.947164	14.743565	0.947164	0.947164	0.000000	0.947164	0.000000	0.000000	0.947164	0.947164	0.947164	0.000000	0.947164	0.947164	0.947164	0.000000	0.947164	0.000000	0.000000	0.000000	4.423810	4.423810	0.999980	0.000000	0.000007	0.000011	0.000002	14.828808	
2500000	-690.925344	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.813738	13.560144	0.813738	0.813738	0.000000	0.813738	0.000000	0.000000	0.813738	0.813738	0.813738	0.000000	0.813738	0.813738	0.813738	0.813738	0.813738	0.000000	0.000000	0.813738	4.055127	4.055127	0.999984	0.000000	0.000006	0.000008	0.000002	10.637827	
2505000	-692.513982	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.945235	24.075105	0.945235	0.945235	0.000000	0.945235	0.000000	0.000000	0.945235	0.945235	0.945235	0.000000	0.000000	0.945235	0.945235	0.945235	0.945235	0.000000	0.000000	0.945235	3.057047	3.057047	0.999997	0.000000	0.000002	0.000000	0.000001	7.919236	
2510000	-689.934862	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.195937	16.554909	1.195937	1.195937	0.000000	1.195937	0.000000	0.000000	1.195937	1.195937	1.195937	0.000000	1.195937	1.195937	1.195937	0.000000	1.195937	0.000000	0.000000	0.000000	4.871111	4.871111	0.999971	0.000000	0.000011	0.000016	0.000003	42.493877	
2515000	-689.110175	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.239182	20.302231	1.239182	1.239182	0.000000	1.239182	0.000000	0.000000	1.239182	0.000000	1.239182	0.000000	1.239182	1.239182	1.239182	0.000000	1.239182	0.000000	0.000000	0.000000	5.380050	5.380050	0.999971	0.000000	0.000012	0.000014	0.000003	31.372409	
2520000	-687.266789	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.051968	18.547065	1.051968	1.051968	0.000000	1.051968	0.000000	0.000000	1.051968	1.051968	1.051968	0.000000	0.000000	1.051968	1.051968	0.000000	1.051968	0.000000	0.000000	0.000000	5.090143	5.090143	0.999992	0.000000	0.000007	0.000000	0.000002	28.273730	
2525000	-689.438270	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.949442	13.554505	0.949442	0.949442	0.000000	0.949442	0.000000	0.000000	0.949442	0.949442	0.949442	0.000000	0.949442	0.000000	0.949442	0.949442	0.949442	0.000000	0.000000	0.949442	5.538105	5.538105	0.999967	0.000000	0.000011	0.000017	0.000005	14.409735	
2530000	-691.950502	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.807537	27.052212	1.807537	1.807537	0.000000	1.807537	0.000000	0.000000	1.807537	0.000000	1.807537	0.000000	1.807537	0.000000	1.807537	0.000000	1.807537	0.000000	0.000000	0.000000	4.642989	4.642989	0.999961	0.000000	0.000015	0.000020	0.000004	34.771330	
2535000	-689.489982	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.006934	23.609799	1.006934	1.006934	0.000000	1.006934	0.000000	0.000000	1.006934	0.000000	1.006934	0.000000	0.000000	0.000000	1.006934	0.000000	1.006934	0.000000	0.000000	0.000000	3.571199	3.571199	0.999995	0.000000	0.000004	0.000000	0.000001	65.072183	
2540000	-689.350597	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	1.015213	18.617456	1.015213	1.015213	0.000000	1.015213	0.000000	0.000000	1.015213	1.015213	1.015213	0.000000	0.000000	0.000000	1.015213	1.015213	1.015213	0.000000	0.000000	1.015213	6.006134	6.006134	0.999989	0.000000	0.000008	0.000000	0.000003	25.137461	
2545000	-693.473983	1	2	5	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z Z 1 1 	0.652279	17.132337	0.652279	0.652279	0.000000	0.652279	0.652279	0.000000	0.652279	0.652279	0.652279	0.000000	0.000000	0.000000	0.652279	0.652279	0.652279	0.000000	0.000000	0.652279	4.214719	4.214719	0.999997	0.000000	0.000003	0.000000	0.000001	9.695139	
2550000	-687.493625	1	3	5	'2 0 2 1 Z 2 1 Z 2 1 2 Z Z Z 2 2 	1.243337	16.457664	1.243337	0.083196	0.000000	1.243337	0.083196	0.000000	1.243337	0.083196	1.243337	0.000000	0.000000	0.000000	1.243337	1.243337	0.083196	0.000000	0.000000	1.243337	5.490517	5.490517	0.999986	0.000000	0.000014	0.000000	0.000000	21.677171	
2555000	-690.934836	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	1.238005	22.031477	1.238005	1.238005	0.000000	1.238005	0.000000	0.000000	1.238005	1.238005	1.238005	0.000000	0.000000	1.238005	1.238005	1.238005	1.238005	0.000000	0.000000	1.238005	5.058312	5.058312	0.999990	0.000000	0.000007	0.000000	0.000003	11.202887	
2560000	-688.887490	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.782012	21.228259	0.782012	0.782012	0.000000	0.782012	0.000000	0.000000	0.782012	0.782012	0.782012	0.000000	0.000000	0.000000	0.782012	0.782012	0.782012	0.000000	0.000000	0.782012	4.968259	4.968259	0.999996	0.000000	0.000003	0.000000	0.000001	23.232250	
2565000	-690.501944	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.977162	25.622798	0.977162	0.977162	0.000000	0.977162	0.000000	0.000000	0.977162	0.977162	0.977162	0.000000	0.977162	0.977162	0.977162	0.977162	0.977162	0.000000	0.000000	0.977162	4.208686	4.208686	0.999989	0.000000	0.000004	0.000005	0.000002	5.698834	
2570000	-692.708266	1	2	6	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z Z 1 Z 	1.097934	15.159320	1.097934	1.097934	0.000000	1.097934	1.097934	0.000000	1.097934	1.097934	1.097934	0.000000	0.000000	0.000000	1.097934	0.000000	1.097934	0.000000	0.000000	0.000000	5.089575	5.089575	0.999988	0.000000	0.000009	0.000000	0.000003	4.429327	
2575000	-688.269366	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.906612	13.908287	0.906612	0.906612	0.000000	0.906612	0.000000	0.000000	0.906612	0.906612	0.906612	0.000000	0.000000	0.000000	0.906612	0.906612	0.906612	0.000000	0.000000	0.906612	5.657062	5.657062	0.999988	0.000000	0.000009	0.000000	0.000003	34.529836	
2580000	-686.973717	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.892242	14.438626	0.892242	0.892242	0.000000	0.892242	0.000000	0.000000	0.892242	0.892242	0.892242	0.000000	0.000000	0.000000	0.892242	0.000000	0.892242	0.000000	0.000000	0.000000	4.931041	4.931041	0.999991	0.000000	0.000007	0.000000	0.000002	14.418840	
2585000	-689.236533	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	1.085313	22.149406	1.085313	1.085313	0.000000	1.085313	0.000000	0.000000	1.085313	1.085313	1.085313	0.000000	0.000000	1.085313	1.085313	1.085313	1.085313	0.000000	0.000000	1.085313	4.529493	4.529493	0.999993	0.000000	0.000005	0.000000	0.000002	35.906537	
2590000	-690.452767	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 1 	0.975389	26.345569	0.975389	0.975389	0.000000	0.975389	0.000000	0.000000	0.975389	0.000000	0.975389	0.000000	0.000000	0.975389	0.975389	0.975389	0.975389	0.000000	0.000000	0.975389	4.377259	4.377259	0.999995	0.000000	0.000004	0.000000	0.000001	73.679017	
2595000	-690.488463	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	1.104405	13.677224	1.104405	1.104405	0.000000	1.104405	0.000000	0.000000	1.104405	1.104405	1.104405	0.000000	0.000000	1.104405	1.104405	1.104405	1.104405	0.000000	0.000000	1.104405	6.396438	6.396438	0.999979	0.000000	0.000015	0.000000	0.000006	63.143381	
2600000	-692.645463	1	2	6	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z Z 1 Z 	0.720223	13.320235	0.720223	0.720223	0.000000	0.720223	0.720223	0.000000	0.720223	0.720223	0.720223	0.000000	0.000000	0.000000	0.720223	0.000000	0.720223	0.000000	0.000000	0.000000	4.243125	4.243125	0.999994	0.000000	0.000005	0.000000	0.000001	23.688981	
2605000	-689.158771	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 Z 	1.019185	20.916715	1.019185	1.019185	0.000000	1.019185	0.000000	0.000000	1.019185	0.000000	1.019185	0.000000	0.000000	1.019185	1.019185	0.000000	1.019185	0.000000	0.000000	0.000000	5.538098	5.538098	0.999991	0.000000	0.000007	0.000000	0.000002	33.920959	
2610000	-697.995153	1	2	4	'1 0 1 1 1 1 Z 1 1 1 1 Z Z 1 1 Z 	0.919477	25.102703	0.919477	0.919477	0.919477	0.919477	0.000000	0.919477	0.919477	0.919477	0.919477	0.000000	0.000000	0.919477	0.919477	0.000000	0.919477	0.919477	0.000000	0.000000	5.011157	5.011157	0.999994	0.000001	0.000004	0.000000	0.000001	13.320650	
2615000	-690.433867	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	1.110843	15.112376	1.110843	1.110843	0.000000	1.110843	0.000000	0.000000	1.110843	1.110843	1.110843	0.000000	0.000000	1.110843	1.110843	1.110843	1.110843	0.000000	0.000000	1.110843	6.402923	6.402923	0.999982	0.000000	0.000013	0.000000	0.000005	28.413158	
2620000	-690.584426	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.887718	12.876737	0.887718	0.887718	0.000000	0.887718	0.000000	0.000000	0.887718	0.887718	0.887718	0.000000	0.887718	0.887718	0.887718	0.000000	0.887718	0.000000	0.000000	0.000000	7.595650	7.595650	0.999953	0.000000	0.000017	0.000026	0.000004	8.853395	
2625000	-694.116046	1	2	3	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 1 	0.865208	23.211003	0.865208	0.865208	0.865208	0.865208	0.000000	0.000000	0.865208	0.865208	0.865208	0.000000	0.865208	0.865208	0.865208	0.865208	0.865208	0.000000	0.000000	0.865208	4.163900	4.163900	0.999989	0.000001	0.000004	0.000005	0.000001	13.644791	
2630000	-689.163715	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.667156	19.714529	0.667156	0.667156	0.000000	0.667156	0.000000	0.000000	0.667156	0.667156	0.667156	0.000000	0.000000	0.667156	0.667156	0.000000	0.667156	0.000000	0.000000	0.000000	5.205416	5.205416	0.999996	0.000000	0.000003	0.000000	0.000001	17.295741	
2635000	-688.941807	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.868486	11.489960	0.868486	0.868486	0.000000	0.868486	0.000000	0.000000	0.868486	0.868486	0.868486	0.000000	0.868486	0.000000	0.868486	0.000000	0.868486	0.000000	0.000000	0.000000	5.903926	5.903926	0.999961	0.000000	0.000013	0.000023	0.000003	6.766144	
2640000	-689.063923	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.007579	12.849319	1.007579	1.007579	0.000000	1.007579	0.000000	0.000000	1.007579	1.007579	1.007579	0.000000	1.007579	0.000000	1.007579	0.000000	1.007579	0.000000	0.000000	0.000000	6.135135	6.135135	0.999955	0.000000	0.000015	0.000027	0.000003	18.988807	
2645000	-690.323460	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.198308	12.143484	1.198308	1.198308	0.000000	1.198308	0.000000	0.000000	1.198308	1.198308	1.198308	0.000000	0.000000	0.000000	1.198308	0.000000	1.198308	0.000000	0.000000	0.000000	6.274622	6.274622	0.999976	0.000000	0.000019	0.000000	0.000005	12.854657	
2650000	-689.551100	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.791473	12.642346	0.791473	0.791473	0.000000	0.791473	0.000000	0.000000	0.791473	0.791473	0.791473	0.000000	0.791473	0.000000	0.791473	0.791473	0.791473	0.000000	0.000000	0.791473	5.437301	5.437301	0.999974	0.000000	0.000009	0.000014	0.000003	10.633288	
2655000	-688.455558	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.043032	25.796791	1.043032	1.043032	0.000000	1.043032	0.000000	0.000000	1.043032	1.043032	1.043032	0.000000	0.000000	0.000000	1.043032	0.000000	1.043032	0.000000	0.000000	0.000000	4.884875	4.884875	0.999995	0.000000	0.000004	0.000000	0.000001	26.128513	
2660000	-688.030257	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.826583	17.106090	0.826583	0.826583	0.000000	0.826583	0.000000	0.000000	0.826583	0.826583	0.826583	0.000000	0.000000	0.826583	0.826583	0.826583	0.826583	0.000000	0.000000	0.826583	4.617048	4.617048	0.999994	0.000000	0.000004	0.000000	0.000001	14.801920	
2665000	-695.534155	1	2	4	'1 0 1 1 1 1 1 Z 1 1 1 Z Z Z 1 1 	0.817852	17.289452	0.817852	0.817852	0.817852	0.817852	0.817852	0.000000	0.817852	0.817852	0.817852	0.000000	0.000000	0.000000	0.817852	0.817852	0.817852	0.000000	0.000000	0.817852	4.600639	4.600639	0.999992	0.000002	0.000005	0.000000	0.000001	13.438385	
2670000	-690.843052	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.036708	15.604101	1.036708	1.036708	0.000000	1.036708	0.000000	0.000000	1.036708	1.036708	1.036708	0.000000	1.036708	0.000000	1.036708	0.000000	1.036708	0.000000	0.000000	0.000000	7.142933	7.142933	0.999952	0.000000	0.000016	0.000028	0.000004	19.183299	
2675000	-687.593522	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.073842	23.289057	1.073842	1.073842	0.000000	1.073842	0.000000	0.000000	1.073842	1.073842	1.073842	0.000000	0.000000	0.000000	1.073842	0.000000	1.073842	0.000000	0.000000	0.000000	4.646863	4.646863	0.999994	0.000000	0.000005	0.000000	0.000001	31.214567	
2680000	-688.272237	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.176517	20.870016	1.176517	1.176517	0.000000	1.176517	0.000000	0.000000	1.176517	0.000000	1.176517	0.000000	1.176517	1.176517	1.176517	0.000000	1.176517	0.000000	0.000000	0.000000	4.654962	4.654962	0.999979	0.000000	0.000009	0.000011	0.000002	20.460738	
2685000	-691.265215	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	0.843074	17.256755	0.843074	0.843074	0.000000	0.843074	0.000000	0.000000	0.843074	0.000000	0.843074	0.000000	0.843074	0.843074	0.843074	0.000000	0.843074	0.000000	0.000000	0.000000	5.152245	5.152245	0.999983	0.000000	0.000007	0.000009	0.000001	10.105179	
2690000	-689.665762	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.864221	25.574061	0.864221	0.864221	0.000000	0.864221	0.000000	0.000000	0.864221	0.864221	0.864221	0.000000	0.000000	0.864221	0.864221	0.864221	0.864221	0.000000	0.000000	0.864221	3.970927	3.970927	0.999997	0.000000	0.000002	0.000000	0.000001	12.611161	
2695000	-688.808032	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.780115	23.726592	0.780115	0.780115	0.000000	0.780115	0.000000	0.000000	0.780115	0.780115	0.780115	0.000000	0.000000	0.780115	0.780115	0.000000	0.780115	0.000000	0.000000	0.000000	5.048646	5.048646	0.999996	0.000000	0.000003	0.000000	0.000001	17.827005	
2700000	-695.578823	1	2	4	'1 0 1 1 Z 1 Z 1 1 1 1 Z Z 1 1 1 	0.998450	16.334064	0.998450	0.998450	0.000000	0.998450	0.000000	0.998450	0.998450	0.998450	0.998450	0.000000	0.000000	0.998450	0.998450	0.998450	0.998450	0.998450	0.000000	0.998450	6.186173	6.186173	0.999987	0.000000	0.000010	0.000000	0.000003	13.270186	
2705000	-696.006271	1	2	3	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 1 	0.583730	15.588553	0.583730	0.583730	0.583730	0.583730	0.000000	0.000000	0.583730	0.583730	0.583730	0.000000	0.583730	0.583730	0.583730	0.583730	0.583730	0.000000	0.000000	0.583730	5.979669	5.979669	0.999986	0.000001	0.000004	0.000007	0.000001	17.534921	
2710000	-689.890666	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.697776	9.944570	0.697776	0.697776	0.000000	0.697776	0.000000	0.000000	0.697776	0.697776	0.697776	0.000000	0.000000	0.697776	0.697776	0.000000	0.697776	0.000000	0.000000	0.000000	5.256478	5.256478	0.999989	0.000000	0.000009	0.000000	0.000002	3.503751	
2715000	-687.988997	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.872581	14.350672	0.872581	0.872581	0.000000	0.872581	0.000000	0.000000	0.872581	0.872581	0.872581	0.000000	0.872581	0.872581	0.872581	0.000000	0.872581	0.000000	0.000000	0.000000	5.708208	5.708208	0.999975	0.000000	0.000009	0.000014	0.000002	6.845670	
2720000	-689.210109	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.041724	11.370684	1.041724	1.041724	0.000000	1.041724	0.000000	0.000000	1.041724	1.041724	1.041724	0.000000	0.000000	1.041724	1.041724	0.000000	1.041724	0.000000	0.000000	0.000000	5.688892	5.688892	0.999981	0.000000	0.000015	0.000000	0.000004	18.581594	
2725000	-690.411799	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z 1 1 1 	0.895184	18.538360	0.895184	0.895184	0.000000	0.895184	0.000000	0.000000	0.895184	0.000000	0.895184	0.000000	0.000000	0.895184	0.895184	0.895184	0.895184	0.000000	0.000000	0.895184	4.529111	4.529111	0.999993	0.000000	0.000005	0.000000	0.000002	5.630955	
2730000	-689.966236	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.674898	10.967872	0.674898	0.674898	0.000000	0.674898	0.000000	0.000000	0.674898	0.674898	0.674898	0.000000	0.674898	0.674898	0.674898	0.000000	0.674898	0.000000	0.000000	0.000000	5.622827	5.622827	0.999976	0.000000	0.000009	0.000014	0.000002	13.734908	
2735000	-689.040743	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.743463	12.534947	0.743463	0.743463	0.000000	0.743463	0.000000	0.000000	0.743463	0.743463	0.743463	0.000000	0.000000	0.000000	0.743463	0.000000	0.743463	0.000000	0.000000	0.000000	4.441608	4.441608	0.999993	0.000000	0.000006	0.000000	0.000001	24.393734	
2740000	-690.441395	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.185034	15.032015	1.185034	1.185034	0.000000	1.185034	0.000000	0.000000	1.185034	1.185034	1.185034	0.000000	1.185034	1.185034	1.185034	0.000000	1.185034	0.000000	0.000000	0.000000	5.953706	5.953706	0.999958	0.000000	0.000015	0.000023	0.000004	18.478867	
2745000	-689.247552	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	1.082607	15.185038	1.082607	1.082607	0.000000	1.082607	0.000000	0.000000	1.082607	1.082607	1.082607	0.000000	0.000000	1.082607	1.082607	1.082607	1.082607	0.000000	0.000000	1.082607	4.967975	4.967975	0.999988	0.000000	0.000009	0.000000	0.000003	20.450086	
2750000	-686.720526	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.855224	16.597484	0.855224	0.855224	0.000000	0.855224	0.000000	0.000000	0.855224	0.855224	0.855224	0.000000	0.000000	0.000000	0.855224	0.000000	0.855224	0.000000	0.000000	0.000000	5.201095	5.201095	0.999993	0.000000	0.000006	0.000000	0.000001	40.691029	
2755000	-691.322596	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	0.944999	27.279582	0.944999	0.944999	0.000000	0.944999	0.000000	0.000000	0.944999	0.000000	0.944999	0.000000	0.944999	0.000000	0.944999	0.000000	0.944999	0.000000	0.000000	0.000000	4.114925	4.114925	0.999989	0.000000	0.000004	0.000006	0.000001	67.984024	
2760000	-692.605454	1	2	4	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 1 	0.625461	14.977921	0.625461	0.625461	0.000000	0.625461	0.000000	0.000000	0.625461	0.625461	0.625461	0.000000	0.625461	0.625461	0.625461	0.625461	0.625461	0.000000	0.000000	0.625461	3.829511	3.829511	0.999992	0.000000	0.000003	0.000004	0.000001	6.263369	
2765000	-690.087667	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	0.928903	14.649089	0.928903	0.928903	0.000000	0.928903	0.000000	0.000000	0.928903	0.928903	0.928903	0.000000	0.928903	0.928903	0.000000	0.000000	0.928903	0.000000	0.000000	0.000000	5.619544	5.619544	0.999983	0.000000	0.000009	0.000006	0.000002	7.197456	
2770000	-688.637243	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.288698	19.557816	1.288698	1.288698	0.000000	1.288698	0.000000	0.000000	1.288698	0.000000	1.288698	0.000000	1.288698	0.000000	1.288698	0.000000	1.288698	0.000000	0.000000	0.000000	4.727985	4.727985	0.999969	0.000000	0.000012	0.000017	0.000003	16.410845	
2775000	-689.291152	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.929831	18.836369	0.929831	0.929831	0.000000	0.929831	0.000000	0.000000	0.929831	0.929831	0.929831	0.000000	0.929831	0.929831	0.929831	0.000000	0.929831	0.000000	0.000000	0.000000	6.134898	6.134898	0.999978	0.000000	0.000008	0.000013	0.000002	21.366400	
