Options:
Model:                           MultiState
Tree File Name:                  _tree_anura_bt.nex
Data File Name:                  _dat_anura.txt
Log File Name:                   anura_rjhp_cov_r3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            1038589941
Precision:                       64 bits
Cores:                           15
Analysis Type:                   MCMC
Sample Period:                   5000
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   anura_rjhp_cov_r3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,S,T,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAS                          RJ MCMC
    qAT                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDS                          RJ MCMC
    qDT                          RJ MCMC
    qDV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qST                          RJ MCMC
    qSV                          RJ MCMC
    qTA                          RJ MCMC
    qTD                          RJ MCMC
    qTS                          RJ MCMC
    qTV                          RJ MCMC
    qVA                          qAV
    qVD                          qDV
    qVS                          qSV
    qVT                          qTV
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       3416
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAS	qAT	qAV	qDA	qDS	qDT	qDV	qSA	qSD	qST	qSV	qTA	qTD	qTS	qTV	qVA	qVD	qVS	qVT	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(S)	Root P(T)	Root P(V)	RJRates - Mean	
3285000	-692.239649	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z 1 	1.019243	14.252416	1.019243	1.019243	0.000000	1.019243	0.000000	0.000000	1.019243	1.019243	1.019243	0.000000	1.019243	1.019243	0.000000	1.019243	1.019243	0.000000	0.000000	1.019243	4.760818	4.760818	0.999983	0.000000	0.000009	0.000005	0.000003	78.219711	
3290000	-687.918950	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	0.939543	15.649109	0.939543	0.939543	0.000000	0.939543	0.000000	0.000000	0.939543	0.939543	0.939543	0.000000	0.000000	0.000000	0.939543	0.939543	0.939543	0.000000	0.000000	0.939543	5.083343	5.083343	0.999991	0.000000	0.000007	0.000000	0.000003	89.475827	
3295000	-686.856603	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.851163	16.621409	0.851163	0.851163	0.000000	0.851163	0.000000	0.000000	0.851163	0.851163	0.851163	0.000000	0.000000	0.000000	0.851163	0.000000	0.851163	0.000000	0.000000	0.000000	5.407418	5.407418	0.999993	0.000000	0.000006	0.000000	0.000001	40.859867	
3300000	-692.531291	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z Z 1 	1.257901	28.535894	1.257901	1.257901	0.000000	1.257901	0.000000	0.000000	1.257901	0.000000	1.257901	0.000000	1.257901	0.000000	0.000000	1.257901	1.257901	0.000000	0.000000	1.257901	3.772867	3.772867	0.999989	0.000000	0.000005	0.000004	0.000002	34.548543	
3305000	-691.537637	1	2	6	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 Z 	1.036319	19.178945	1.036319	1.036319	0.000000	1.036319	0.000000	0.000000	1.036319	0.000000	1.036319	0.000000	1.036319	1.036319	1.036319	0.000000	1.036319	0.000000	0.000000	0.000000	6.274631	6.274631	0.999972	0.000000	0.000011	0.000015	0.000002	74.610452	
3310000	-687.906296	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.914519	21.473601	0.914519	0.914519	0.000000	0.914519	0.000000	0.000000	0.914519	0.914519	0.914519	0.000000	0.914519	0.000000	0.914519	0.000000	0.914519	0.000000	0.000000	0.000000	4.530120	4.530120	0.999986	0.000000	0.000005	0.000009	0.000001	30.595396	
3315000	-691.453489	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.327257	25.964091	1.327257	1.327257	0.000000	1.327257	0.000000	0.000000	1.327257	1.327257	1.327257	0.000000	1.327257	0.000000	1.327257	0.000000	1.327257	0.000000	0.000000	0.000000	4.336793	4.336793	0.999979	0.000000	0.000007	0.000013	0.000002	30.625804	
3320000	-690.116458	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.677955	15.221136	0.677955	0.677955	0.000000	0.677955	0.000000	0.000000	0.677955	0.677955	0.677955	0.000000	0.677955	0.000000	0.677955	0.677955	0.677955	0.000000	0.000000	0.677955	4.909990	4.909990	0.999987	0.000000	0.000004	0.000007	0.000002	31.512357	
3325000	-691.474932	1	2	5	'1 0 1 1 1 1 Z Z 1 1 1 Z Z 1 1 Z 	0.877340	19.740133	0.877340	0.877340	0.877340	0.877340	0.000000	0.000000	0.877340	0.877340	0.877340	0.000000	0.000000	0.877340	0.877340	0.000000	0.877340	0.000000	0.000000	0.000000	4.682638	4.682638	0.999993	0.000001	0.000005	0.000000	0.000001	75.134480	
3330000	-689.090390	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.660473	19.348013	0.660473	0.660473	0.000000	0.660473	0.000000	0.000000	0.660473	0.660473	0.660473	0.000000	0.000000	0.000000	0.660473	0.000000	0.660473	0.000000	0.000000	0.000000	4.623826	4.623826	0.999997	0.000000	0.000003	0.000000	0.000001	18.026385	
3335000	-688.176572	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.760182	15.354364	0.760182	0.760182	0.000000	0.760182	0.000000	0.000000	0.760182	0.760182	0.760182	0.000000	0.760182	0.000000	0.760182	0.000000	0.760182	0.000000	0.000000	0.000000	5.043652	5.043652	0.999983	0.000000	0.000006	0.000010	0.000001	23.967958	
3340000	-688.856957	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.816912	15.516774	0.816912	0.816912	0.000000	0.816912	0.000000	0.000000	0.816912	0.816912	0.816912	0.000000	0.816912	0.816912	0.816912	0.000000	0.816912	0.000000	0.000000	0.000000	6.354918	6.354918	0.999976	0.000000	0.000009	0.000013	0.000002	14.490942	
3345000	-690.568167	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.080132	31.163078	1.080132	1.080132	0.000000	1.080132	0.000000	0.000000	1.080132	0.000000	1.080132	0.000000	0.000000	0.000000	1.080132	0.000000	1.080132	0.000000	0.000000	0.000000	4.536140	4.536140	0.999995	0.000000	0.000004	0.000000	0.000001	19.554180	
3350000	-689.113850	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.714197	12.015168	0.714197	0.714197	0.000000	0.714197	0.000000	0.000000	0.714197	0.714197	0.714197	0.000000	0.714197	0.714197	0.714197	0.000000	0.714197	0.000000	0.000000	0.000000	5.635044	5.635044	0.999977	0.000000	0.000008	0.000013	0.000002	25.122783	
3355000	-695.062379	1	2	4	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 Z 	0.565117	17.057151	0.565117	0.565117	0.565117	0.565117	0.000000	0.000000	0.565117	0.565117	0.565117	0.000000	0.565117	0.565117	0.565117	0.000000	0.565117	0.000000	0.000000	0.000000	5.182967	5.182967	0.999990	0.000001	0.000003	0.000005	0.000001	8.384786	
3360000	-694.454107	1	2	4	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 Z 1 1 	0.986301	19.025580	0.986301	0.986301	0.986301	0.986301	0.000000	0.000000	0.986301	0.986301	0.986301	0.000000	0.986301	0.000000	0.986301	0.986301	0.986301	0.000000	0.000000	0.986301	4.191961	4.191961	0.999981	0.000002	0.000006	0.000009	0.000002	23.218499	
3365000	-689.739111	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	1.065531	17.391164	1.065531	1.065531	0.000000	1.065531	0.000000	0.000000	1.065531	1.065531	1.065531	0.000000	1.065531	0.000000	1.065531	1.065531	1.065531	0.000000	0.000000	1.065531	4.501641	4.501641	0.999977	0.000000	0.000007	0.000012	0.000003	40.200731	
3370000	-696.229406	1	2	4	'1 0 1 1 Z 1 Z 1 1 1 1 Z 1 Z 1 1 	0.654363	22.819735	0.654363	0.654363	0.000000	0.654363	0.000000	0.654363	0.654363	0.654363	0.654363	0.000000	0.654363	0.000000	0.654363	0.654363	0.654363	0.654363	0.000000	0.654363	4.740399	4.740399	0.999993	0.000000	0.000002	0.000004	0.000001	20.286609	
3375000	-688.887079	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.831074	14.310971	0.831074	0.831074	0.000000	0.831074	0.000000	0.000000	0.831074	0.831074	0.831074	0.000000	0.831074	0.831074	0.831074	0.000000	0.831074	0.000000	0.000000	0.000000	4.285705	4.285705	0.999984	0.000000	0.000006	0.000009	0.000001	4.278192	
3380000	-688.848530	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.758915	17.604143	0.758915	0.758915	0.000000	0.758915	0.000000	0.000000	0.758915	0.758915	0.758915	0.000000	0.758915	0.758915	0.758915	0.000000	0.758915	0.000000	0.000000	0.000000	4.085082	4.085082	0.999990	0.000000	0.000004	0.000006	0.000001	5.963885	
3385000	-695.155332	1	2	4	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z 1 1 1 	1.058342	22.926584	1.058342	1.058342	0.000000	1.058342	1.058342	0.000000	1.058342	1.058342	1.058342	0.000000	0.000000	1.058342	1.058342	1.058342	1.058342	0.000000	0.000000	1.058342	3.951309	3.951309	0.999995	0.000000	0.000004	0.000000	0.000002	8.270176	
3390000	-689.379660	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.896342	12.073464	0.896342	0.896342	0.000000	0.896342	0.000000	0.000000	0.896342	0.896342	0.896342	0.000000	0.896342	0.896342	0.896342	0.000000	0.896342	0.000000	0.000000	0.000000	6.794002	6.794002	0.999957	0.000000	0.000016	0.000024	0.000003	15.947667	
3395000	-692.651477	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z 1 	0.682128	14.334703	0.682128	0.682128	0.000000	0.682128	0.000000	0.000000	0.682128	0.682128	0.682128	0.000000	0.682128	0.682128	0.000000	0.682128	0.682128	0.000000	0.000000	0.682128	6.131861	6.131861	0.999989	0.000000	0.000006	0.000004	0.000002	21.482833	
3400000	-689.965483	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	1.028780	17.391344	1.028780	1.028780	0.000000	1.028780	0.000000	0.000000	1.028780	1.028780	1.028780	0.000000	0.000000	0.000000	1.028780	1.028780	1.028780	0.000000	0.000000	1.028780	6.440970	6.440970	0.999986	0.000000	0.000010	0.000000	0.000004	55.424933	
3405000	-687.662170	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.091015	20.622978	1.091015	1.091015	0.000000	1.091015	0.000000	0.000000	1.091015	1.091015	1.091015	0.000000	0.000000	1.091015	1.091015	0.000000	1.091015	0.000000	0.000000	0.000000	4.516584	4.516584	0.999993	0.000000	0.000005	0.000000	0.000001	17.262014	
3410000	-692.849149	1	2	4	'1 0 1 1 Z 1 1 Z 1 1 1 Z 1 Z 1 1 	0.751621	17.500300	0.751621	0.751621	0.000000	0.751621	0.751621	0.000000	0.751621	0.751621	0.751621	0.000000	0.751621	0.000000	0.751621	0.751621	0.751621	0.000000	0.000000	0.751621	4.835592	4.835592	0.999987	0.000000	0.000004	0.000007	0.000002	14.271063	
3415000	-688.981926	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 1 	0.927481	12.858334	0.927481	0.927481	0.000000	0.927481	0.000000	0.000000	0.927481	0.927481	0.927481	0.000000	0.000000	0.927481	0.927481	0.927481	0.927481	0.000000	0.000000	0.927481	6.202760	6.202760	0.999984	0.000000	0.000012	0.000000	0.000004	9.752242	
3420000	-689.437864	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.954051	14.241392	0.954051	0.954051	0.000000	0.954051	0.000000	0.000000	0.954051	0.954051	0.954051	0.000000	0.954051	0.000000	0.954051	0.000000	0.954051	0.000000	0.000000	0.000000	6.791709	6.791709	0.999958	0.000000	0.000014	0.000025	0.000003	85.893986	
3425000	-689.283972	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.771768	18.225466	0.771768	0.771768	0.000000	0.771768	0.000000	0.000000	0.771768	0.771768	0.771768	0.000000	0.771768	0.771768	0.771768	0.000000	0.771768	0.000000	0.000000	0.000000	3.838722	3.838722	0.999990	0.000000	0.000003	0.000005	0.000001	89.070662	
3430000	-691.903227	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 Z 1 Z 	1.342630	18.841674	1.342630	1.342630	0.000000	1.342630	0.000000	0.000000	1.342630	0.000000	1.342630	0.000000	1.342630	0.000000	1.342630	0.000000	1.342630	0.000000	0.000000	0.000000	6.399634	6.399634	0.999948	0.000000	0.000019	0.000028	0.000004	28.249028	
3435000	-691.065549	1	2	5	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 1 	1.408552	26.543144	1.408552	1.408552	0.000000	1.408552	0.000000	0.000000	1.408552	0.000000	1.408552	0.000000	1.408552	1.408552	1.408552	1.408552	1.408552	0.000000	0.000000	1.408552	4.605903	4.605903	0.999978	0.000000	0.000009	0.000009	0.000004	62.344495	
3440000	-687.701158	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.914176	15.981630	0.914176	0.914176	0.000000	0.914176	0.000000	0.000000	0.914176	0.914176	0.914176	0.000000	0.914176	0.914176	0.914176	0.000000	0.914176	0.000000	0.000000	0.000000	5.010638	5.010638	0.999980	0.000000	0.000007	0.000011	0.000002	28.791224	
3445000	-689.707956	1	2	7	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 1 	1.149258	25.742133	1.149258	1.149258	0.000000	1.149258	0.000000	0.000000	1.149258	0.000000	1.149258	0.000000	0.000000	0.000000	1.149258	1.149258	1.149258	0.000000	0.000000	1.149258	4.522793	4.522793	0.999993	0.000000	0.000005	0.000000	0.000002	26.660354	
3450000	-689.469092	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.927139	21.937625	0.927139	0.927139	0.000000	0.927139	0.000000	0.000000	0.927139	0.927139	0.927139	0.000000	0.927139	0.000000	0.927139	0.927139	0.927139	0.000000	0.000000	0.927139	4.140110	4.140110	0.999987	0.000000	0.000004	0.000007	0.000002	14.983894	
3455000	-692.688867	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	1.116531	25.145974	1.116531	1.116531	0.000000	1.116531	0.000000	0.000000	1.116531	1.116531	1.116531	0.000000	1.116531	1.116531	1.116531	0.000000	1.116531	0.000000	0.000000	0.000000	3.180820	3.180820	0.999990	0.000000	0.000004	0.000006	0.000001	46.711584	
3460000	-689.355915	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	1.048940	24.347370	1.048940	1.048940	0.000000	1.048940	0.000000	0.000000	1.048940	1.048940	1.048940	0.000000	0.000000	1.048940	1.048940	0.000000	1.048940	0.000000	0.000000	0.000000	5.474369	5.474369	0.999993	0.000000	0.000005	0.000000	0.000001	21.763143	
3465000	-688.143988	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	0.854576	17.650646	0.854576	0.854576	0.000000	0.854576	0.000000	0.000000	0.854576	0.854576	0.854576	0.000000	0.854576	0.000000	0.854576	0.000000	0.854576	0.000000	0.000000	0.000000	4.193985	4.193985	0.999986	0.000000	0.000005	0.000009	0.000001	57.327929	
3470000	-687.482436	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.961946	18.980692	0.961946	0.961946	0.000000	0.961946	0.000000	0.000000	0.961946	0.961946	0.961946	0.000000	0.000000	0.961946	0.961946	0.000000	0.961946	0.000000	0.000000	0.000000	4.081083	4.081083	0.999995	0.000000	0.000004	0.000000	0.000001	63.787188	
3475000	-687.467557	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.976010	15.118435	0.976010	0.976010	0.000000	0.976010	0.000000	0.000000	0.976010	0.976010	0.976010	0.000000	0.000000	0.000000	0.976010	0.000000	0.976010	0.000000	0.000000	0.000000	4.412660	4.412660	0.999992	0.000000	0.000007	0.000000	0.000002	19.900229	
3480000	-689.393495	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.725262	17.223017	0.725262	0.725262	0.000000	0.725262	0.000000	0.000000	0.725262	0.725262	0.725262	0.000000	0.725262	0.725262	0.725262	0.000000	0.725262	0.000000	0.000000	0.000000	6.000058	6.000058	0.999984	0.000000	0.000006	0.000009	0.000001	14.746051	
3485000	-687.095368	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.066461	16.377026	1.066461	1.066461	0.000000	1.066461	0.000000	0.000000	1.066461	1.066461	1.066461	0.000000	0.000000	0.000000	1.066461	0.000000	1.066461	0.000000	0.000000	0.000000	5.001737	5.001737	0.999990	0.000000	0.000008	0.000000	0.000002	16.939004	
3490000	-688.021484	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.076063	18.572581	1.076063	1.076063	0.000000	1.076063	0.000000	0.000000	1.076063	1.076063	1.076063	0.000000	0.000000	0.000000	1.076063	0.000000	1.076063	0.000000	0.000000	0.000000	3.958013	3.958013	0.999993	0.000000	0.000005	0.000000	0.000001	13.530452	
3495000	-693.128031	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z 1 	0.868719	14.554423	0.868719	0.868719	0.000000	0.868719	0.000000	0.000000	0.868719	0.868719	0.868719	0.000000	0.868719	0.868719	0.000000	0.868719	0.868719	0.000000	0.000000	0.868719	7.089338	7.089338	0.999978	0.000000	0.000012	0.000007	0.000003	54.447120	
3500000	-690.306438	1	2	5	'1 0 1 1 Z 1 Z Z 1 Z 1 Z 1 1 1 1 	1.337224	24.768559	1.337224	1.337224	0.000000	1.337224	0.000000	0.000000	1.337224	0.000000	1.337224	0.000000	1.337224	1.337224	1.337224	1.337224	1.337224	0.000000	0.000000	1.337224	4.196666	4.196666	0.999980	0.000000	0.000008	0.000008	0.000003	44.847059	
3505000	-691.198705	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.657724	13.707986	0.657724	0.657724	0.000000	0.657724	0.000000	0.000000	0.657724	0.657724	0.657724	0.000000	0.657724	0.657724	0.657724	0.000000	0.657724	0.000000	0.000000	0.000000	7.063200	7.063200	0.999977	0.000000	0.000008	0.000013	0.000002	27.486469	
3510000	-691.592590	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 1 	1.233246	25.436504	1.233246	1.233246	0.000000	1.233246	0.000000	0.000000	1.233246	1.233246	1.233246	0.000000	0.000000	0.000000	1.233246	1.233246	1.233246	0.000000	0.000000	1.233246	3.722367	3.722367	0.999994	0.000000	0.000004	0.000000	0.000002	29.415232	
3515000	-687.312808	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.885907	21.480874	0.885907	0.885907	0.000000	0.885907	0.000000	0.000000	0.885907	0.885907	0.885907	0.000000	0.000000	0.000000	0.885907	0.000000	0.885907	0.000000	0.000000	0.000000	5.058992	5.058992	0.999995	0.000000	0.000004	0.000000	0.000001	13.118605	
3520000	-687.085214	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	1.067695	19.887074	1.067695	1.067695	0.000000	1.067695	0.000000	0.000000	1.067695	1.067695	1.067695	0.000000	0.000000	0.000000	1.067695	0.000000	1.067695	0.000000	0.000000	0.000000	4.503784	4.503784	0.999993	0.000000	0.000005	0.000000	0.000001	9.788165	
3525000	-695.259126	1	2	4	'1 0 1 1 1 1 Z Z 1 1 1 Z 1 1 1 Z 	0.993661	12.065570	0.993661	0.993661	0.993661	0.993661	0.000000	0.000000	0.993661	0.993661	0.993661	0.000000	0.993661	0.993661	0.993661	0.000000	0.993661	0.000000	0.000000	0.000000	4.949334	4.949334	0.999961	0.000004	0.000013	0.000019	0.000003	10.838496	
3530000	-699.795377	1	2	4	'1 0 1 1 1 1 Z Z 1 Z 1 Z 1 1 1 1 	1.121842	21.460615	1.121842	1.121842	1.121842	1.121842	0.000000	0.000000	1.121842	0.000000	1.121842	0.000000	1.121842	1.121842	1.121842	1.121842	1.121842	0.000000	0.000000	1.121842	2.815612	2.815612	0.999986	0.000002	0.000005	0.000006	0.000002	5.632164	
3535000	-698.943696	1	2	4	'1 0 1 1 1 1 1 Z 1 1 1 Z Z Z 1 1 	0.550112	12.193490	0.550112	0.550112	0.550112	0.550112	0.550112	0.000000	0.550112	0.550112	0.550112	0.000000	0.000000	0.000000	0.550112	0.550112	0.550112	0.000000	0.000000	0.550112	4.500571	4.500571	0.999994	0.000001	0.000004	0.000000	0.000001	31.655005	
3540000	-687.092740	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.920795	17.078508	0.920795	0.920795	0.000000	0.920795	0.000000	0.000000	0.920795	0.920795	0.920795	0.000000	0.000000	0.920795	0.920795	0.000000	0.920795	0.000000	0.000000	0.000000	4.380012	4.380012	0.999994	0.000000	0.000005	0.000000	0.000001	20.941068	
3545000	-687.768475	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.953171	13.589611	0.953171	0.953171	0.000000	0.953171	0.000000	0.000000	0.953171	0.953171	0.953171	0.000000	0.000000	0.953171	0.953171	0.000000	0.953171	0.000000	0.000000	0.000000	6.199297	6.199297	0.999986	0.000000	0.000011	0.000000	0.000003	22.607736	
3550000	-689.011991	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.834261	19.935144	0.834261	0.834261	0.000000	0.834261	0.000000	0.000000	0.834261	0.834261	0.834261	0.000000	0.000000	0.834261	0.834261	0.000000	0.834261	0.000000	0.000000	0.000000	3.520095	3.520095	0.999997	0.000000	0.000003	0.000000	0.000001	10.042749	
3555000	-690.789844	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.591904	11.397376	0.591904	0.591904	0.000000	0.591904	0.000000	0.000000	0.591904	0.591904	0.591904	0.000000	0.000000	0.591904	0.591904	0.000000	0.591904	0.000000	0.000000	0.000000	6.386710	6.386710	0.999991	0.000000	0.000007	0.000000	0.000002	14.007412	
3560000	-692.684206	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 Z 	1.264037	28.270717	1.264037	1.264037	0.000000	1.264037	0.000000	0.000000	1.264037	1.264037	1.264037	0.000000	1.264037	0.000000	1.264037	0.000000	1.264037	0.000000	0.000000	0.000000	5.296302	5.296302	0.999978	0.000000	0.000007	0.000013	0.000002	55.336965	
3565000	-693.097206	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 Z Z 	0.799522	15.812067	0.799522	0.799522	0.000000	0.799522	0.000000	0.000000	0.799522	0.799522	0.799522	0.000000	0.799522	0.799522	0.000000	0.000000	0.799522	0.000000	0.000000	0.000000	7.273345	7.273345	0.999982	0.000000	0.000010	0.000006	0.000002	67.375853	
3570000	-686.756427	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.861568	18.239396	0.861568	0.861568	0.000000	0.861568	0.000000	0.000000	0.861568	0.861568	0.861568	0.000000	0.000000	0.861568	0.861568	0.000000	0.861568	0.000000	0.000000	0.000000	4.901507	4.901507	0.999994	0.000000	0.000005	0.000000	0.000001	70.891029	
3575000	-688.994905	1	2	6	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z 1 1 Z 	0.880499	16.072577	0.880499	0.880499	0.000000	0.880499	0.000000	0.000000	0.880499	0.880499	0.880499	0.000000	0.000000	0.880499	0.880499	0.000000	0.880499	0.000000	0.000000	0.000000	6.845677	6.845677	0.999988	0.000000	0.000009	0.000000	0.000002	56.681764	
3580000	-688.038446	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.913425	14.515483	0.913425	0.913425	0.000000	0.913425	0.000000	0.000000	0.913425	0.913425	0.913425	0.000000	0.913425	0.913425	0.913425	0.000000	0.913425	0.000000	0.000000	0.000000	5.698350	5.698350	0.999973	0.000000	0.000010	0.000015	0.000002	40.802388	
3585000	-688.496885	1	2	8	'1 0 1 1 Z 1 Z Z 1 Z 1 Z Z Z 1 Z 	1.152085	18.994154	1.152085	1.152085	0.000000	1.152085	0.000000	0.000000	1.152085	0.000000	1.152085	0.000000	0.000000	0.000000	1.152085	0.000000	1.152085	0.000000	0.000000	0.000000	5.525388	5.525388	0.999988	0.000000	0.000010	0.000000	0.000002	33.061549	
3590000	-687.046867	1	3	3	'2 0 2 1 1 2 1 1 1 Z 1 Z 1 Z 2 1 	3.155296	27.359220	3.155296	0.389126	0.389126	3.155296	0.389126	0.389126	0.389126	0.000000	0.389126	0.000000	0.389126	0.000000	3.155296	0.389126	0.389126	0.389126	0.000000	0.389126	3.609620	3.609620	0.999998	0.000000	0.000000	0.000001	0.000000	13.800747	
3595000	-693.032293	1	2	5	'1 0 1 1 Z 1 1 Z 1 1 1 Z Z Z 1 1 	0.736292	16.662075	0.736292	0.736292	0.000000	0.736292	0.736292	0.000000	0.736292	0.736292	0.736292	0.000000	0.000000	0.000000	0.736292	0.736292	0.736292	0.000000	0.000000	0.736292	4.019715	4.019715	0.999996	0.000000	0.000003	0.000000	0.000001	16.847617	
3600000	-687.961828	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.880338	14.040134	0.880338	0.880338	0.000000	0.880338	0.000000	0.000000	0.880338	0.880338	0.880338	0.000000	0.880338	0.880338	0.880338	0.000000	0.880338	0.000000	0.000000	0.000000	5.473033	5.473033	0.999975	0.000000	0.000009	0.000014	0.000002	9.116792	
3605000	-688.340919	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 1 1 Z 	0.875885	15.266460	0.875885	0.875885	0.000000	0.875885	0.000000	0.000000	0.875885	0.875885	0.875885	0.000000	0.875885	0.875885	0.875885	0.000000	0.875885	0.000000	0.000000	0.000000	6.097537	6.097537	0.999974	0.000000	0.000009	0.000014	0.000002	9.296595	
3610000	-687.506998	1	2	7	'1 0 1 1 Z 1 Z Z 1 1 1 Z Z Z 1 Z 	0.970098	24.173596	0.970098	0.970098	0.000000	0.970098	0.000000	0.000000	0.970098	0.970098	0.970098	0.000000	0.000000	0.000000	0.970098	0.000000	0.970098	0.000000	0.000000	0.000000	4.418011	4.418011	0.999996	0.000000	0.000004	0.000000	0.000001	24.788822	
3615000	-690.097950	1	2	5	'1 0 1 1 Z 1 Z Z 1 1 1 Z 1 Z 1 1 	0.902163	14.055915	0.902163	0.902163	0.000000	0.902163	0.000000	0.000000	0.902163	0.902163	0.902163	0.000000	0.902163	0.000000	0.902163	0.902163	0.902163	0.000000	0.000000	0.902163	4.318515	4.318515	0.999979	0.000000	0.000007	0.000011	0.000003	7.925229	
