Options:
Model:                           MultiState
Tree File Name:                  _tree_caudata_bt.nex
Data File Name:                  _dat_caudata.txt
Log File Name:                   caudata_rjhp_cov_r1.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            255762996
Precision:                       64 bits
Cores:                           20
Analysis Type:                   MCMC
Sample Period:                   2500
Iterations:                      10010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   caudata_rjhp_cov_r1.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,P,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAP                          RJ MCMC
    qAS                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDP                          RJ MCMC
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qPA                          RJ MCMC
    qPD                          RJ MCMC
    qPS                          RJ MCMC
    qPV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qSP                          RJ MCMC
    qSV                          RJ MCMC
    qVA                          RJ MCMC
    qVD                          RJ MCMC
    qVP                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       546
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAP	qAS	qAV	qDA	qDP	qDS	qDV	qPA	qPD	qPS	qPV	qSA	qSD	qSP	qSV	qVA	qVD	qVP	qVS	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(P)	Root P(S)	Root P(V)	RJRates - Mean	
7350000	-115.238907	1	1	11	'0 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 0 Z Z Z 	4.631873	4.631873	4.631873	0.000000	4.631873	0.000000	4.631873	0.000000	0.000000	0.000000	0.000000	0.000000	4.631873	0.000000	4.631873	4.631873	4.631873	0.000000	0.000000	0.000000	4.900208	4.900208	0.925205	0.024462	0.000000	0.036006	0.014327	15.393872	
7352500	-117.468602	1	1	10	'0 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 Z Z Z 0 	8.709158	8.709158	8.709158	0.000000	8.709158	0.000000	8.709158	0.000000	0.000000	0.000000	0.000000	0.000000	8.709158	8.709158	8.709158	8.709158	0.000000	0.000000	0.000000	8.709158	5.385823	5.385823	0.951245	0.028475	0.000000	0.019313	0.000968	10.907822	
7355000	-120.634868	1	1	5	'0 0 0 0 0 0 0 Z 0 Z Z Z 0 0 0 Z 0 0 0 0 	3.037870	3.037870	3.037870	3.037870	3.037870	3.037870	3.037870	0.000000	3.037870	0.000000	0.000000	0.000000	3.037870	3.037870	3.037870	0.000000	3.037870	3.037870	3.037870	3.037870	3.351964	3.351964	0.636201	0.056908	0.225959	0.040373	0.040559	4.434073	
7357500	-114.438847	1	2	4	'1 0 0 1 0 Z 1 0 1 1 Z 1 1 1 1 1 1 Z 1 Z 	0.490024	6.465411	6.465411	0.490024	6.465411	0.000000	0.490024	6.465411	0.490024	0.490024	0.000000	0.490024	0.490024	0.490024	0.490024	0.490024	0.490024	0.000000	0.490024	0.000000	4.048575	4.048575	0.966879	0.026494	0.006263	0.000210	0.000154	17.328669	
7360000	-113.024821	1	2	0	'1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 	0.434707	10.233895	10.233895	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	0.434707	9.594631	9.594631	0.999129	0.000032	0.000776	0.000032	0.000032	11.906157	
7362500	-114.963636	1	2	8	'Z 0 0 Z 1 Z 1 Z Z 1 1 1 1 Z 0 Z 1 1 1 Z 	0.000000	8.325115	8.325115	0.000000	0.636121	0.000000	0.636121	0.000000	0.000000	0.636121	0.636121	0.636121	0.636121	0.000000	8.325115	0.000000	0.636121	0.636121	0.636121	0.000000	16.051665	16.051665	0.999467	0.000078	0.000002	0.000359	0.000095	4.807393	
7365000	-113.740330	1	2	11	'Z 0 0 Z Z Z 1 Z Z 1 Z Z 0 1 Z 1 Z 1 Z 1 	0.000000	9.758113	9.758113	0.000000	0.000000	0.000000	4.276097	0.000000	0.000000	4.276097	0.000000	0.000000	9.758113	4.276097	0.000000	4.276097	0.000000	4.276097	0.000000	4.276097	16.467827	16.467827	0.981515	0.000079	0.000009	0.018317	0.000079	14.272339	
7367500	-113.483891	1	1	13	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	8.259042	8.259042	0.000000	0.000000	0.000000	8.259042	0.000000	0.000000	0.000000	0.000000	0.000000	8.259042	8.259042	0.000000	8.259042	0.000000	0.000000	0.000000	8.259042	12.017199	12.017199	0.989532	0.000178	0.000000	0.010112	0.000178	32.616557	
7370000	-113.232937	1	1	10	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z 0 Z 0 0 Z 	0.000000	7.646037	7.646037	0.000000	7.646037	0.000000	7.646037	7.646037	0.000000	0.000000	0.000000	0.000000	7.646037	7.646037	0.000000	7.646037	0.000000	7.646037	7.646037	0.000000	6.078616	6.078616	0.893321	0.053182	0.000000	0.048423	0.005074	47.206785	
7372500	-111.640627	1	1	12	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	8.176118	8.176118	0.000000	8.176118	0.000000	8.176118	0.000000	8.176118	0.000000	0.000000	0.000000	8.176118	8.176118	0.000000	8.176118	0.000000	0.000000	0.000000	0.000000	4.293918	4.293918	0.511654	0.042288	0.423788	0.022270	0.000000	54.639228	
7375000	-111.881136	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	7.718208	7.718208	0.000000	7.718208	7.718208	7.718208	0.000000	0.000000	0.000000	0.000000	0.000000	7.718208	7.718208	0.000000	7.718208	7.718208	0.000000	0.000000	0.000000	5.723794	5.723794	0.709524	0.167246	0.000000	0.091141	0.032089	57.310304	
7377500	-114.167061	1	1	11	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z Z Z 	0.000000	9.764359	9.764359	0.000000	9.764359	9.764359	9.764359	0.000000	0.000000	9.764359	0.000000	0.000000	9.764359	9.764359	0.000000	9.764359	0.000000	0.000000	0.000000	0.000000	5.997406	5.997406	0.837980	0.085372	0.038539	0.038110	0.000000	76.485653	
7380000	-113.930837	1	1	10	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 0 Z Z Z 	0.000000	7.485110	7.485110	0.000000	7.485110	7.485110	7.485110	0.000000	0.000000	7.485110	0.000000	0.000000	7.485110	7.485110	0.000000	7.485110	7.485110	0.000000	0.000000	0.000000	6.785856	6.785856	0.777919	0.101066	0.035882	0.054483	0.030650	82.150978	
7382500	-116.148018	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 Z Z Z Z 	0.000000	9.042454	9.042454	0.000000	9.042454	0.000000	9.042454	0.000000	0.000000	0.000000	0.000000	0.000000	9.042454	0.000000	9.042454	9.042454	0.000000	0.000000	0.000000	0.000000	10.326636	10.326636	0.000007	0.999992	0.000000	0.000000	0.000000	93.367635	
7385000	-110.633710	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	10.797608	10.797608	0.000000	10.797608	0.000000	10.797608	0.000000	0.000000	0.000000	0.000000	0.000000	10.797608	10.797608	0.000000	10.797608	0.000000	0.000000	0.000000	0.000000	6.471688	6.471688	0.932716	0.043964	0.000000	0.023321	0.000000	99.537944	
7387500	-117.571968	1	1	7	'Z 0 0 Z Z Z 0 Z 0 0 Z 0 0 0 0 0 0 Z 0 0 	0.000000	4.160121	4.160121	0.000000	0.000000	0.000000	4.160121	0.000000	4.160121	4.160121	0.000000	4.160121	4.160121	4.160121	4.160121	4.160121	4.160121	0.000000	4.160121	4.160121	16.866893	16.866893	0.565784	0.000114	0.380930	0.022876	0.030296	88.116452	
7390000	-119.681541	1	1	11	'Z 0 0 Z 0 Z Z Z 0 0 Z 0 0 0 Z Z Z Z 0 Z 	0.000000	3.121248	3.121248	0.000000	3.121248	0.000000	0.000000	0.000000	3.121248	3.121248	0.000000	3.121248	3.121248	3.121248	0.000000	0.000000	0.000000	0.000000	3.121248	0.000000	29.597807	29.597807	0.474705	0.001134	0.521385	0.001132	0.001644	96.705104	
7392500	-115.806015	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 0 Z Z Z 0 0 Z 	0.000000	5.429786	5.429786	0.000000	5.429786	0.000000	5.429786	0.000000	0.000000	0.000000	0.000000	5.429786	5.429786	5.429786	0.000000	0.000000	0.000000	5.429786	5.429786	0.000000	16.634856	16.634856	0.977377	0.011286	0.000046	0.010714	0.000577	74.859578	
7395000	-112.096253	1	1	12	'Z 0 0 Z 0 0 0 Z 0 0 Z Z Z Z Z 0 Z Z Z Z 	0.000000	6.209271	6.209271	0.000000	6.209271	6.209271	6.209271	0.000000	6.209271	6.209271	0.000000	0.000000	0.000000	0.000000	0.000000	6.209271	0.000000	0.000000	0.000000	0.000000	6.644039	6.644039	0.341978	0.058883	0.599139	0.000000	0.000000	68.283176	
7397500	-115.876607	1	1	14	'Z 0 0 Z 0 0 0 Z Z Z Z Z Z Z Z 0 Z Z Z Z 	0.000000	8.491987	8.491987	0.000000	8.491987	8.491987	8.491987	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.491987	0.000000	0.000000	0.000000	0.000000	8.738253	8.738253	0.000005	0.999995	0.000000	0.000000	0.000000	45.514472	
7400000	-114.419910	1	1	10	'Z 0 0 Z 0 0 0 0 0 0 Z Z 0 0 Z Z Z Z Z Z 	0.000000	7.804906	7.804906	0.000000	7.804906	7.804906	7.804906	7.804906	7.804906	7.804906	0.000000	0.000000	7.804906	7.804906	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	2.651152	2.651152	0.336456	0.075024	0.542954	0.045566	0.000000	63.510835	
7402500	-114.333410	1	1	11	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z 0 Z Z Z Z 	0.000000	4.623494	4.623494	0.000000	4.623494	4.623494	4.623494	0.000000	4.623494	4.623494	0.000000	0.000000	4.623494	0.000000	0.000000	4.623494	0.000000	0.000000	0.000000	0.000000	13.084730	13.084730	0.366419	0.041210	0.589740	0.002631	0.000000	64.893734	
7405000	-112.716523	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 Z 0 Z Z 	0.000000	5.184949	5.184949	0.000000	5.184949	0.000000	5.184949	0.000000	5.184949	0.000000	0.000000	0.000000	5.184949	5.184949	0.000000	5.184949	0.000000	5.184949	0.000000	0.000000	7.542789	7.542789	0.629427	0.012425	0.349427	0.008625	0.000096	89.453751	
7407500	-112.904563	1	1	13	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 Z Z 0 Z Z Z Z 	0.000000	4.953259	4.953259	0.000000	4.953259	4.953259	4.953259	0.000000	0.000000	0.000000	0.000000	0.000000	4.953259	0.000000	0.000000	4.953259	0.000000	0.000000	0.000000	0.000000	7.053754	7.053754	0.000002	0.999998	0.000000	0.000000	0.000000	82.408584	
7410000	-119.022866	1	1	8	'Z 0 0 Z 0 0 Z 0 Z 0 Z Z 0 0 Z 0 0 0 Z 0 	0.000000	4.860506	4.860506	0.000000	4.860506	4.860506	0.000000	4.860506	0.000000	4.860506	0.000000	0.000000	4.860506	4.860506	0.000000	4.860506	4.860506	4.860506	0.000000	4.860506	7.866005	7.866005	0.840453	0.082255	0.019194	0.028852	0.029246	77.308567	
7412500	-114.893990	1	1	12	'Z 0 0 Z 0 Z 0 0 Z 0 Z Z 0 0 Z Z Z Z Z Z 	0.000000	4.329555	4.329555	0.000000	4.329555	0.000000	4.329555	4.329555	0.000000	4.329555	0.000000	0.000000	4.329555	4.329555	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.798620	8.798620	0.975320	0.008345	0.005778	0.010557	0.000000	61.608582	
7415000	-113.057704	1	1	11	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z 0 Z Z Z Z 	0.000000	9.129782	9.129782	0.000000	9.129782	9.129782	9.129782	0.000000	9.129782	9.129782	0.000000	0.000000	9.129782	0.000000	0.000000	9.129782	0.000000	0.000000	0.000000	0.000000	3.146629	3.146629	0.273120	0.121109	0.594152	0.011619	0.000000	33.586970	
7417500	-111.916940	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 Z 	0.000000	7.402748	7.402748	0.000000	7.402748	0.000000	7.402748	0.000000	0.000000	0.000000	0.000000	0.000000	7.402748	7.402748	0.000000	7.402748	7.402748	0.000000	7.402748	0.000000	8.414653	8.414653	0.860266	0.040955	0.000000	0.046844	0.051936	47.101016	
7420000	-115.147226	1	1	10	'Z 0 0 Z 0 0 0 Z 0 Z Z Z 0 Z 0 0 Z Z Z 0 	0.000000	4.450360	4.450360	0.000000	4.450360	4.450360	4.450360	0.000000	4.450360	0.000000	0.000000	0.000000	4.450360	0.000000	4.450360	4.450360	0.000000	0.000000	0.000000	4.450360	3.134601	3.134601	0.000001	0.999998	0.000001	0.000000	0.000000	50.726687	
7422500	-121.685238	1	1	8	'Z 0 0 Z 0 0 0 Z 0 Z 0 0 Z Z 0 0 Z Z 0 0 	0.000000	6.405432	6.405432	0.000000	6.405432	6.405432	6.405432	0.000000	6.405432	0.000000	6.405432	6.405432	0.000000	0.000000	6.405432	6.405432	0.000000	0.000000	6.405432	6.405432	2.388805	2.388805	0.000001	0.999999	0.000000	0.000000	0.000000	72.421695	
7425000	-114.145543	1	1	11	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 0 0 Z Z Z Z Z Z 	0.000000	6.614084	6.614084	0.000000	6.614084	6.614084	6.614084	0.000000	0.000000	6.614084	0.000000	6.614084	6.614084	6.614084	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.957402	7.957402	0.841607	0.091781	0.016991	0.049621	0.000000	99.764460	
7427500	-117.119830	1	1	9	'Z 0 0 Z Z 0 0 Z 0 0 Z 0 0 0 Z Z Z Z 0 0 	0.000000	5.172727	5.172727	0.000000	0.000000	5.172727	5.172727	0.000000	5.172727	5.172727	0.000000	5.172727	5.172727	5.172727	0.000000	0.000000	0.000000	0.000000	5.172727	5.172727	7.210549	7.210549	0.549185	0.010624	0.415711	0.014384	0.010096	88.356873	
7430000	-118.059160	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 0 0 Z Z Z Z Z 	0.000000	11.832794	11.832794	0.000000	11.832794	0.000000	11.832794	0.000000	11.832794	11.832794	11.832794	11.832794	11.832794	11.832794	11.832794	0.000000	0.000000	0.000000	0.000000	0.000000	5.595021	5.595021	0.400019	0.065033	0.449133	0.085815	0.000000	85.883434	
7432500	-115.690193	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z 0 0 0 0 Z Z Z Z Z 0 	0.000000	3.969559	3.969559	0.000000	3.969559	0.000000	3.969559	0.000000	3.969559	0.000000	3.969559	3.969559	3.969559	3.969559	0.000000	0.000000	0.000000	0.000000	0.000000	3.969559	9.881618	9.881618	0.616143	0.005333	0.373373	0.005134	0.000017	81.496417	
7435000	-116.787365	1	1	10	'Z 0 0 Z 0 0 0 0 Z 0 0 Z 0 Z 0 Z Z Z Z Z 	0.000000	6.901108	6.901108	0.000000	6.901108	6.901108	6.901108	6.901108	0.000000	6.901108	6.901108	0.000000	6.901108	0.000000	6.901108	0.000000	0.000000	0.000000	0.000000	0.000000	5.985858	5.985858	0.791409	0.060168	0.058280	0.090143	0.000000	64.222312	
7437500	-115.386570	1	1	10	'Z 0 0 0 0 Z 0 Z Z Z Z Z 0 Z Z Z 0 0 0 0 	0.000000	4.439735	4.439735	4.439735	4.439735	0.000000	4.439735	0.000000	0.000000	0.000000	0.000000	0.000000	4.439735	0.000000	0.000000	0.000000	4.439735	4.439735	4.439735	4.439735	2.801747	2.801747	0.878569	0.025195	0.000000	0.019585	0.076651	48.238068	
7440000	-114.997449	1	1	12	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z Z 0 Z Z Z 	0.000000	10.893619	10.893619	0.000000	10.893619	0.000000	10.893619	10.893619	0.000000	0.000000	0.000000	0.000000	10.893619	10.893619	0.000000	0.000000	10.893619	0.000000	0.000000	0.000000	1.364040	1.364040	0.306965	0.261732	0.000000	0.247431	0.183873	52.594053	
7442500	-115.022162	1	1	11	'Z 0 0 0 0 Z 0 Z Z Z Z Z 0 0 Z Z 0 0 Z Z 	0.000000	3.562033	3.562033	3.562033	3.562033	0.000000	3.562033	0.000000	0.000000	0.000000	0.000000	0.000000	3.562033	3.562033	0.000000	0.000000	3.562033	3.562033	0.000000	0.000000	4.820676	4.820676	0.970603	0.010178	0.000000	0.009601	0.009619	67.475192	
7445000	-118.578820	1	1	11	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 Z Z Z 0 0 Z 0 	0.000000	16.336880	16.336880	0.000000	16.336880	0.000000	16.336880	16.336880	0.000000	0.000000	0.000000	0.000000	16.336880	0.000000	0.000000	0.000000	16.336880	16.336880	0.000000	16.336880	2.613215	2.613215	0.000000	0.511602	0.000000	0.000000	0.488398	33.708248	
7447500	-111.512020	1	1	11	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z 0 Z Z Z Z 	0.000000	5.796717	5.796717	0.000000	5.796717	5.796717	5.796717	0.000000	5.796717	5.796717	0.000000	0.000000	5.796717	0.000000	0.000000	5.796717	0.000000	0.000000	0.000000	0.000000	6.836031	6.836031	0.332188	0.070709	0.591909	0.005194	0.000000	6.100007	
7450000	-114.307043	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 Z 	0.000000	3.255221	3.255221	0.000000	3.255221	0.000000	3.255221	0.000000	0.000000	0.000000	0.000000	0.000000	3.255221	3.255221	0.000000	3.255221	3.255221	0.000000	3.255221	0.000000	7.364202	7.364202	0.954818	0.007424	0.000000	0.010325	0.027433	2.604519	
7452500	-117.881861	1	1	10	'Z 0 0 Z 0 Z Z Z 0 Z Z Z 0 0 Z 0 0 Z 0 0 	0.000000	4.355555	4.355555	0.000000	4.355555	0.000000	0.000000	0.000000	4.355555	0.000000	0.000000	0.000000	4.355555	4.355555	0.000000	4.355555	4.355555	0.000000	4.355555	4.355555	18.723250	18.723250	0.682521	0.004276	0.278882	0.006709	0.027612	4.418660	
7455000	-117.485007	1	1	7	'Z 0 0 Z 0 Z 0 0 0 Z Z Z 0 0 Z 0 0 0 0 0 	0.000000	12.755861	12.755861	0.000000	12.755861	0.000000	12.755861	12.755861	12.755861	0.000000	0.000000	0.000000	12.755861	12.755861	0.000000	12.755861	12.755861	12.755861	12.755861	12.755861	6.757110	6.757110	0.480418	0.088442	0.233209	0.086032	0.111900	13.610810	
7457500	-118.652163	1	1	11	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 0 0 Z 0 Z 0 	0.000000	15.583495	15.583495	0.000000	0.000000	0.000000	15.583495	0.000000	0.000000	0.000000	0.000000	0.000000	15.583495	15.583495	15.583495	15.583495	0.000000	15.583495	0.000000	15.583495	3.343330	3.343330	0.985924	0.002197	0.000000	0.009692	0.002186	12.440776	
7460000	-122.212222	1	1	10	'Z 0 0 Z Z Z Z Z 0 0 0 Z 0 0 0 0 Z Z 0 Z 	0.000000	4.865451	4.865451	0.000000	0.000000	0.000000	0.000000	0.000000	4.865451	4.865451	4.865451	0.000000	4.865451	4.865451	4.865451	4.865451	0.000000	0.000000	4.865451	0.000000	7.599691	7.599691	0.665242	0.000000	0.299473	0.030408	0.004877	1.380762	
7462500	-114.340565	1	1	11	'Z 0 0 Z 0 0 0 Z Z Z Z 0 0 0 Z Z Z Z 0 Z 	0.000000	9.812245	9.812245	0.000000	9.812245	9.812245	9.812245	0.000000	0.000000	0.000000	0.000000	9.812245	9.812245	9.812245	0.000000	0.000000	0.000000	0.000000	9.812245	0.000000	3.401297	3.401297	0.673833	0.154791	0.000000	0.171376	0.000000	8.438395	
7465000	-116.937931	1	1	11	'Z 0 0 Z 0 0 0 Z 0 Z 0 0 Z Z Z Z Z 0 Z Z 	0.000000	5.175139	5.175139	0.000000	5.175139	5.175139	5.175139	0.000000	5.175139	0.000000	5.175139	5.175139	0.000000	0.000000	0.000000	0.000000	0.000000	5.175139	0.000000	0.000000	5.345129	5.345129	0.386059	0.242621	0.365805	0.000000	0.005514	14.201274	
7467500	-124.464096	1	1	9	'Z 0 0 Z 0 0 0 Z 0 0 0 0 Z Z 0 Z Z 0 Z Z 	0.000000	7.515301	7.515301	0.000000	7.515301	7.515301	7.515301	0.000000	7.515301	7.515301	7.515301	7.515301	0.000000	0.000000	7.515301	0.000000	0.000000	7.515301	0.000000	0.000000	16.202647	16.202647	0.663602	0.078859	0.248742	0.006811	0.001986	11.495207	
7470000	-116.458901	1	2	5	'Z 1 1 1 1 0 1 0 0 0 Z 0 1 Z 0 Z 1 1 Z 1 	0.000000	7.444562	7.444562	7.444562	7.444562	0.063614	7.444562	0.063614	0.063614	0.063614	0.000000	0.063614	7.444562	0.000000	0.063614	0.000000	7.444562	7.444562	0.000000	7.444562	10.833654	10.833654	0.946058	0.020180	0.000062	0.015829	0.017871	9.590081	
7472500	-116.861437	1	1	11	'0 0 0 Z 0 Z 0 0 Z Z Z Z Z Z Z Z 0 0 Z 0 	7.882880	7.882880	7.882880	0.000000	7.882880	0.000000	7.882880	7.882880	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	7.882880	7.882880	0.000000	7.882880	6.513305	6.513305	0.984777	0.007627	0.000000	0.000000	0.007596	8.707522	
7475000	-112.928540	1	1	14	'Z 0 0 Z 0 Z 0 0 Z Z Z Z Z 0 Z Z Z Z Z Z 	0.000000	10.918636	10.918636	0.000000	10.918636	0.000000	10.918636	10.918636	0.000000	0.000000	0.000000	0.000000	0.000000	10.918636	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.918349	5.918349	0.991102	0.008487	0.000000	0.000411	0.000000	4.046601	
7477500	-116.606209	1	1	11	'Z 0 0 Z 0 0 0 0 Z 0 Z Z Z 0 Z Z Z 0 Z Z 	0.000000	4.705467	4.705467	0.000000	4.705467	4.705467	4.705467	4.705467	0.000000	4.705467	0.000000	0.000000	0.000000	4.705467	0.000000	0.000000	0.000000	4.705467	0.000000	0.000000	6.364962	6.364962	0.950979	0.037597	0.010391	0.000517	0.000517	2.918957	
7480000	-113.761620	1	1	10	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 0 	0.000000	4.458287	4.458287	0.000000	4.458287	4.458287	4.458287	0.000000	0.000000	0.000000	0.000000	0.000000	4.458287	4.458287	0.000000	4.458287	0.000000	0.000000	4.458287	4.458287	7.483770	7.483770	0.767798	0.189448	0.000000	0.041427	0.001327	11.846669	
7482500	-117.032452	1	1	13	'Z 0 0 Z 0 Z Z Z Z Z 0 Z Z 0 0 0 Z Z Z Z 	0.000000	11.509490	11.509490	0.000000	11.509490	0.000000	0.000000	0.000000	0.000000	0.000000	11.509490	0.000000	0.000000	11.509490	11.509490	11.509490	0.000000	0.000000	0.000000	0.000000	6.561710	6.561710	0.947376	0.048493	0.000751	0.003379	0.000000	22.672193	
7485000	-113.564690	1	1	8	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 0 0 0 0 	0.000000	9.402071	9.402071	0.000000	9.402071	0.000000	9.402071	0.000000	0.000000	0.000000	0.000000	0.000000	9.402071	9.402071	9.402071	9.402071	9.402071	9.402071	9.402071	9.402071	4.321465	4.321465	0.694984	0.122801	0.000000	0.090947	0.091268	28.387138	
7487500	-111.695895	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	6.019726	6.019726	0.000000	6.019726	0.000000	6.019726	0.000000	0.000000	0.000000	0.000000	0.000000	6.019726	6.019726	0.000000	6.019726	0.000000	0.000000	0.000000	0.000000	11.092532	11.092532	0.970588	0.017812	0.000000	0.011600	0.000000	18.884126	
7490000	-110.253826	1	2	5	'1 0 0 Z 1 Z 1 1 1 1 1 1 0 0 1 1 Z 1 Z Z 	0.554966	12.161009	12.161009	0.000000	0.554966	0.000000	0.554966	0.554966	0.554966	0.554966	0.554966	0.554966	12.161009	12.161009	0.554966	0.554966	0.000000	0.554966	0.000000	0.000000	10.135117	10.135117	0.983313	0.000047	0.001066	0.015574	0.000000	15.975776	
7492500	-107.361721	1	2	5	'Z 0 0 1 1 Z 1 1 1 1 1 1 0 0 Z 1 Z 1 1 Z 	0.000000	6.921220	6.921220	0.178405	0.178405	0.000000	0.178405	0.178405	0.178405	0.178405	0.178405	0.178405	6.921220	6.921220	0.000000	0.178405	0.000000	0.178405	0.178405	0.000000	6.218927	6.218927	0.983498	0.000009	0.000390	0.016103	0.000000	6.704231	
7495000	-108.933526	1	2	4	'0 1 1 0 0 0 0 Z Z 0 0 Z 1 1 0 0 Z 0 1 0 	0.314869	9.265244	9.265244	0.314869	0.314869	0.314869	0.314869	0.000000	0.000000	0.314869	0.314869	0.000000	9.265244	9.265244	0.314869	0.314869	0.000000	0.314869	9.265244	0.314869	5.268163	5.268163	0.981000	0.000030	0.000016	0.018945	0.000009	4.486262	
7497500	-112.246279	1	2	5	'0 1 1 0 0 Z 0 Z 0 0 0 0 1 1 0 Z Z 1 Z 0 	0.626809	5.336508	5.336508	0.626809	0.626809	0.000000	0.626809	0.000000	0.626809	0.626809	0.626809	0.626809	5.336508	5.336508	0.626809	0.000000	0.000000	5.336508	0.000000	0.626809	20.844800	20.844800	0.983842	0.000084	0.007397	0.008676	0.000002	12.848018	
7500000	-122.155694	1	1	5	'0 0 0 0 0 Z 0 0 0 Z Z Z 0 0 0 0 0 0 Z 0 	2.428155	2.428155	2.428155	2.428155	2.428155	0.000000	2.428155	2.428155	2.428155	0.000000	0.000000	0.000000	2.428155	2.428155	2.428155	2.428155	2.428155	2.428155	0.000000	2.428155	10.682939	10.682939	0.681536	0.002294	0.301999	0.011891	0.002280	5.742247	
7502500	-113.514215	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 Z Z Z Z 0 Z 0 Z 	0.000000	6.559182	6.559182	0.000000	6.559182	0.000000	6.559182	0.000000	6.559182	6.559182	0.000000	6.559182	0.000000	0.000000	0.000000	0.000000	6.559182	0.000000	6.559182	0.000000	7.849175	7.849175	0.303403	0.005141	0.606551	0.000000	0.084905	8.279531	
7505000	-116.691106	1	1	7	'Z 0 0 Z 0 Z 0 0 0 0 0 0 0 0 0 Z 0 Z Z Z 	0.000000	5.235372	5.235372	0.000000	5.235372	0.000000	5.235372	5.235372	5.235372	5.235372	5.235372	5.235372	5.235372	5.235372	5.235372	0.000000	5.235372	0.000000	0.000000	0.000000	4.321933	4.321933	0.394890	0.018007	0.516803	0.060313	0.009987	17.210882	
