Options:
Model:                           MultiState
Tree File Name:                  _tree_caudata_bt.nex
Data File Name:                  _dat_caudata.txt
Log File Name:                   caudata_rjhp_cov_r2.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            842965589
Precision:                       64 bits
Cores:                           10
Analysis Type:                   MCMC
Sample Period:                   2500
Iterations:                      30010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   caudata_rjhp_cov_r2.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,P,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAP                          RJ MCMC
    qAS                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDP                          RJ MCMC
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qPA                          RJ MCMC
    qPD                          RJ MCMC
    qPS                          RJ MCMC
    qPV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qSP                          RJ MCMC
    qSV                          RJ MCMC
    qVA                          RJ MCMC
    qVD                          RJ MCMC
    qVP                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       546
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAP	qAS	qAV	qDA	qDP	qDS	qDV	qPA	qPD	qPS	qPV	qSA	qSD	qSP	qSV	qVA	qVD	qVP	qVS	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(P)	Root P(S)	Root P(V)	RJRates - Mean	
18570000	-114.406078	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 Z Z Z Z Z 0 Z 	0.000000	10.570049	10.570049	0.000000	10.570049	0.000000	10.570049	0.000000	10.570049	10.570049	0.000000	10.570049	10.570049	0.000000	0.000000	0.000000	0.000000	0.000000	10.570049	0.000000	6.844384	6.844384	0.384428	0.028876	0.531093	0.027279	0.028324	23.556585	
18572500	-113.817913	1	2	10	'Z 0 0 1 0 Z 0 Z 0 1 Z 1 0 Z Z Z Z Z 1 Z 	0.000000	4.143668	4.143668	2.762480	4.143668	0.000000	4.143668	0.000000	4.143668	2.762480	0.000000	2.762480	4.143668	0.000000	0.000000	0.000000	0.000000	0.000000	2.762480	0.000000	10.833358	10.833358	0.438884	0.003590	0.551764	0.003542	0.002219	53.084822	
18575000	-114.637566	1	1	12	'Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z 0 Z Z Z Z Z Z 	0.000000	4.796477	4.796477	0.000000	4.796477	4.796477	4.796477	0.000000	0.000000	4.796477	0.000000	4.796477	0.000000	4.796477	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.051084	6.051084	0.915485	0.072322	0.011067	0.001126	0.000000	31.687981	
18577500	-116.389055	1	1	11	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 Z Z Z Z Z Z Z 	0.000000	2.912296	2.912296	0.000000	2.912296	2.912296	2.912296	0.000000	2.912296	2.912296	0.000000	2.912296	2.912296	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	13.116894	13.116894	0.416594	0.023107	0.558874	0.001426	0.000000	33.190375	
18580000	-117.769830	1	1	11	'Z 0 0 Z Z Z 0 Z 0 0 Z 0 0 0 Z Z 0 Z Z Z 	0.000000	3.084991	3.084991	0.000000	0.000000	0.000000	3.084991	0.000000	3.084991	3.084991	0.000000	3.084991	3.084991	3.084991	0.000000	0.000000	3.084991	0.000000	0.000000	0.000000	23.927278	23.927278	0.463727	0.000001	0.534042	0.001032	0.001198	36.027880	
18582500	-108.630282	1	2	9	'1 0 0 1 1 Z 1 Z Z 1 Z Z 0 Z 1 1 1 Z Z Z 	1.005538	8.213091	8.213091	1.005538	1.005538	0.000000	1.005538	0.000000	0.000000	1.005538	0.000000	0.000000	8.213091	0.000000	1.005538	1.005538	1.005538	0.000000	0.000000	0.000000	5.976588	5.976588	0.967096	0.000333	0.000003	0.032369	0.000199	69.756403	
18585000	-111.445484	1	2	9	'1 0 0 1 Z Z 1 Z Z 1 Z 1 0 0 0 Z 1 Z Z Z 	0.441358	16.237624	16.237624	0.441358	0.000000	0.000000	0.441358	0.000000	0.000000	0.441358	0.000000	0.441358	16.237624	16.237624	16.237624	0.000000	0.441358	0.000000	0.000000	0.000000	9.886256	9.886256	0.989267	0.000001	0.000000	0.010720	0.000012	73.276090	
18587500	-107.897503	1	2	6	'Z 0 0 1 1 Z 1 Z Z 1 Z 1 0 0 1 1 1 Z 1 1 	0.000000	7.640093	7.640093	0.887344	0.887344	0.000000	0.887344	0.000000	0.000000	0.887344	0.000000	0.887344	7.640093	7.640093	0.887344	0.887344	0.887344	0.000000	0.887344	0.887344	5.579749	5.579749	0.978471	0.000280	0.000009	0.020735	0.000506	60.271846	
18590000	-112.092308	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	4.301736	4.301736	0.000000	4.301736	0.000000	4.301736	0.000000	0.000000	0.000000	0.000000	0.000000	4.301736	4.301736	0.000000	4.301736	0.000000	0.000000	0.000000	0.000000	9.621112	9.621112	0.982303	0.010255	0.000000	0.007442	0.000000	58.319025	
18592500	-115.244176	1	1	10	'Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 0 Z 0 0 	0.000000	6.524889	6.524889	0.000000	6.524889	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.524889	6.524889	6.524889	6.524889	6.524889	0.000000	6.524889	6.524889	10.351520	10.351520	0.891167	0.021063	0.000000	0.042464	0.045306	62.426336	
18595000	-117.969905	1	1	8	'Z 0 0 Z 0 Z 0 0 0 0 Z Z 0 0 Z 0 0 Z Z 0 	0.000000	4.364382	4.364382	0.000000	4.364382	0.000000	4.364382	4.364382	4.364382	4.364382	0.000000	0.000000	4.364382	4.364382	0.000000	4.364382	4.364382	0.000000	0.000000	4.364382	16.677139	16.677139	0.411056	0.002953	0.580106	0.002942	0.002943	83.952440	
18597500	-113.526299	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 Z 0 0 Z Z Z Z 	0.000000	5.963013	5.963013	0.000000	5.963013	0.000000	5.963013	0.000000	0.000000	0.000000	0.000000	0.000000	5.963013	0.000000	5.963013	5.963013	0.000000	0.000000	0.000000	0.000000	5.991892	5.991892	0.000009	0.999991	0.000000	0.000000	0.000000	99.267236	
18600000	-113.533479	1	1	10	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z 0 Z Z 0 0 	0.000000	8.068978	8.068978	0.000000	8.068978	0.000000	8.068978	8.068978	0.000000	0.000000	0.000000	0.000000	8.068978	8.068978	0.000000	8.068978	0.000000	0.000000	8.068978	8.068978	3.618642	3.618642	0.821236	0.090821	0.000000	0.080559	0.007384	56.328323	
18602500	-113.536250	1	1	10	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 0 Z 0 Z Z Z Z 	0.000000	5.072084	5.072084	0.000000	5.072084	5.072084	5.072084	0.000000	5.072084	5.072084	0.000000	0.000000	5.072084	5.072084	0.000000	5.072084	0.000000	0.000000	0.000000	0.000000	2.355166	2.355166	0.339189	0.098245	0.546934	0.015632	0.000000	64.641613	
18605000	-115.300261	1	1	12	'Z 0 0 Z 0 Z Z 0 Z Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	7.603087	7.603087	0.000000	7.603087	0.000000	0.000000	7.603087	0.000000	0.000000	0.000000	0.000000	7.603087	7.603087	0.000000	7.603087	0.000000	0.000000	0.000000	7.603087	4.227041	4.227041	0.933694	0.034239	0.000000	0.031331	0.000736	75.799698	
18607500	-112.018547	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 0 	0.000000	6.775548	6.775548	0.000000	6.775548	0.000000	6.775548	0.000000	0.000000	0.000000	0.000000	0.000000	6.775548	6.775548	0.000000	6.775548	0.000000	0.000000	6.775548	6.775548	8.430074	8.430074	0.936242	0.033190	0.000000	0.028851	0.001716	95.221818	
18610000	-115.370523	1	1	10	'Z 0 0 0 0 Z 0 Z 0 Z Z Z 0 0 Z Z 0 0 Z Z 	0.000000	5.137803	5.137803	5.137803	5.137803	0.000000	5.137803	0.000000	5.137803	0.000000	0.000000	0.000000	5.137803	5.137803	0.000000	0.000000	5.137803	5.137803	0.000000	0.000000	5.719280	5.719280	0.573937	0.010579	0.395717	0.009867	0.009900	82.318115	
18612500	-111.212941	1	1	11	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z 0 Z Z Z Z 	0.000000	5.581657	5.581657	0.000000	5.581657	5.581657	5.581657	0.000000	5.581657	5.581657	0.000000	0.000000	5.581657	0.000000	0.000000	5.581657	0.000000	0.000000	0.000000	0.000000	5.803491	5.803491	0.322150	0.073700	0.598980	0.005170	0.000000	56.651626	
18615000	-118.750399	1	1	10	'Z 0 0 Z Z Z 0 0 0 Z Z 0 0 0 Z Z Z Z 0 0 	0.000000	4.318665	4.318665	0.000000	0.000000	0.000000	4.318665	4.318665	4.318665	0.000000	0.000000	4.318665	4.318665	4.318665	0.000000	0.000000	0.000000	0.000000	4.318665	4.318665	8.054663	8.054663	0.711358	0.000140	0.277352	0.006723	0.004427	67.232628	
18617500	-112.112369	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 Z Z Z 0 0 0 Z 	0.000000	6.263468	6.263468	0.000000	6.263468	0.000000	6.263468	0.000000	6.263468	0.000000	0.000000	6.263468	6.263468	0.000000	0.000000	0.000000	6.263468	6.263468	6.263468	0.000000	5.339531	5.339531	0.263023	0.010681	0.616685	0.008351	0.101260	83.396437	
18620000	-115.727940	1	1	8	'Z 0 0 0 0 Z 0 Z 0 0 Z Z 0 0 Z Z 0 0 Z 0 	0.000000	2.493050	2.493050	2.493050	2.493050	0.000000	2.493050	0.000000	2.493050	2.493050	0.000000	0.000000	2.493050	2.493050	0.000000	0.000000	2.493050	2.493050	0.000000	2.493050	4.969090	4.969090	0.307669	0.001282	0.688489	0.001279	0.001280	86.545980	
18622500	-118.479153	1	1	11	'0 0 0 0 0 Z 0 Z 0 Z Z Z Z Z Z Z 0 Z 0 Z 	3.023604	3.023604	3.023604	3.023604	3.023604	0.000000	3.023604	0.000000	3.023604	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	3.023604	0.000000	3.023604	0.000000	4.968866	4.968866	0.585607	0.002618	0.378626	0.000000	0.033149	89.816443	
18625000	-116.200138	1	1	10	'Z 0 0 Z Z Z 0 Z 0 Z Z Z 0 0 0 0 0 0 Z Z 	0.000000	4.512124	4.512124	0.000000	0.000000	0.000000	4.512124	0.000000	4.512124	0.000000	0.000000	0.000000	4.512124	4.512124	4.512124	4.512124	4.512124	4.512124	0.000000	0.000000	15.761209	15.761209	0.739600	0.000140	0.233153	0.022541	0.004566	59.643142	
18627500	-117.280149	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 0 Z 0 Z Z Z Z 	0.000000	2.988122	2.988122	0.000000	2.988122	0.000000	2.988122	0.000000	0.000000	0.000000	0.000000	2.988122	2.988122	2.988122	0.000000	2.988122	0.000000	0.000000	0.000000	0.000000	18.853160	18.853160	0.995139	0.002632	0.000000	0.002229	0.000000	51.952022	
18630000	-113.278674	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 0 Z Z 0 Z 0 Z 	0.000000	5.672192	5.672192	0.000000	5.672192	0.000000	5.672192	0.000000	5.672192	5.672192	0.000000	5.672192	5.672192	5.672192	0.000000	0.000000	5.672192	0.000000	5.672192	0.000000	7.209357	7.209357	0.330923	0.007576	0.577162	0.007476	0.076864	33.988552	
18632500	-116.198676	1	1	10	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 Z Z 0 Z Z Z Z 	0.000000	8.486695	8.486695	0.000000	8.486695	8.486695	8.486695	0.000000	8.486695	8.486695	0.000000	8.486695	8.486695	0.000000	0.000000	8.486695	0.000000	0.000000	0.000000	0.000000	7.546551	7.546551	0.420318	0.085144	0.484327	0.010211	0.000000	17.902259	
18635000	-115.304695	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 0 0 0 0 Z 0 Z Z Z 0 Z 	0.000000	5.477391	5.477391	0.000000	5.477391	0.000000	5.477391	0.000000	5.477391	5.477391	5.477391	5.477391	5.477391	0.000000	5.477391	0.000000	0.000000	0.000000	5.477391	0.000000	10.449382	10.449382	0.535489	0.017473	0.385584	0.055421	0.006033	35.113207	
18637500	-114.798125	1	1	9	'Z 0 0 Z 0 0 0 Z 0 0 0 0 0 0 Z Z Z Z Z Z 	0.000000	5.006337	5.006337	0.000000	5.006337	5.006337	5.006337	0.000000	5.006337	5.006337	5.006337	5.006337	5.006337	5.006337	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.797863	4.797863	0.396718	0.084854	0.496871	0.021558	0.000000	19.380301	
18640000	-119.215983	1	1	10	'Z 0 0 Z 0 0 0 Z 0 Z Z 0 Z Z Z Z 0 Z 0 0 	0.000000	9.243152	9.243152	0.000000	9.243152	9.243152	9.243152	0.000000	9.243152	0.000000	0.000000	9.243152	0.000000	0.000000	0.000000	0.000000	9.243152	0.000000	9.243152	9.243152	4.248192	4.248192	0.000001	0.999996	0.000002	0.000000	0.000000	18.103320	
18642500	-115.840008	1	1	10	'Z 0 0 0 0 Z 0 0 Z Z Z Z 0 0 Z Z 0 Z 0 Z 	0.000000	6.427873	6.427873	6.427873	6.427873	0.000000	6.427873	6.427873	0.000000	0.000000	0.000000	0.000000	6.427873	6.427873	0.000000	0.000000	6.427873	0.000000	6.427873	0.000000	6.811397	6.811397	0.902192	0.037784	0.000000	0.024138	0.035886	1.879077	
18645000	-109.298837	1	2	10	'Z 0 0 Z 1 Z 1 Z Z Z Z Z 0 0 1 1 Z 1 Z 1 	0.000000	14.596540	14.596540	0.000000	1.000285	0.000000	1.000285	0.000000	0.000000	0.000000	0.000000	0.000000	14.596540	14.596540	1.000285	1.000285	0.000000	1.000285	0.000000	1.000285	8.414374	8.414374	0.985272	0.000143	0.000000	0.014580	0.000005	4.335668	
18647500	-116.017206	1	1	7	'Z 0 0 Z 0 0 0 Z Z Z Z 0 0 0 0 Z 0 0 0 0 	0.000000	7.796513	7.796513	0.000000	7.796513	7.796513	7.796513	0.000000	0.000000	0.000000	0.000000	7.796513	7.796513	7.796513	7.796513	0.000000	7.796513	7.796513	7.796513	7.796513	7.524458	7.524458	0.695276	0.108671	0.019110	0.087835	0.089108	8.900358	
18650000	-116.309386	1	1	8	'Z 0 0 Z 0 Z 0 0 Z Z Z 0 0 0 Z 0 0 Z 0 0 	0.000000	5.571728	5.571728	0.000000	5.571728	0.000000	5.571728	5.571728	0.000000	0.000000	0.000000	5.571728	5.571728	5.571728	0.000000	5.571728	5.571728	0.000000	5.571728	5.571728	2.725610	2.725610	0.703122	0.107341	0.012958	0.083232	0.093346	7.870250	
18652500	-112.678842	1	1	13	'Z 0 0 Z 0 0 0 Z Z 0 Z Z Z Z Z 0 Z Z Z Z 	0.000000	5.619409	5.619409	0.000000	5.619409	5.619409	5.619409	0.000000	0.000000	5.619409	0.000000	0.000000	0.000000	0.000000	0.000000	5.619409	0.000000	0.000000	0.000000	0.000000	3.189215	3.189215	0.857612	0.108970	0.033418	0.000000	0.000000	19.307082	
18655000	-114.113243	1	1	9	'Z 0 0 Z 0 0 0 Z 0 0 0 Z 0 Z 0 0 Z Z Z Z 	0.000000	5.320820	5.320820	0.000000	5.320820	5.320820	5.320820	0.000000	5.320820	5.320820	5.320820	0.000000	5.320820	0.000000	5.320820	5.320820	0.000000	0.000000	0.000000	0.000000	6.170032	6.170032	0.397814	0.088323	0.474698	0.039166	0.000000	7.525770	
18657500	-118.614239	1	1	9	'Z 0 0 Z 0 0 Z Z 0 0 Z Z 0 0 0 0 Z Z 0 Z 	0.000000	4.419837	4.419837	0.000000	4.419837	4.419837	0.000000	0.000000	4.419837	4.419837	0.000000	0.000000	4.419837	4.419837	4.419837	4.419837	0.000000	0.000000	4.419837	0.000000	10.705334	10.705334	0.448597	0.054647	0.454065	0.037163	0.005529	4.138045	
18660000	-115.041941	1	1	11	'Z 0 0 Z 0 Z Z Z 0 0 Z Z 0 0 Z 0 Z Z Z 0 	0.000000	5.253108	5.253108	0.000000	5.253108	0.000000	0.000000	0.000000	5.253108	5.253108	0.000000	0.000000	5.253108	5.253108	0.000000	5.253108	0.000000	0.000000	0.000000	5.253108	4.467390	4.467390	0.386012	0.009963	0.596817	0.007155	0.000053	3.148787	
18662500	-114.922911	1	1	9	'Z 0 0 Z 0 Z 0 Z 0 Z 0 Z 0 0 Z 0 0 Z Z 0 	0.000000	5.598516	5.598516	0.000000	5.598516	0.000000	5.598516	0.000000	5.598516	0.000000	5.598516	0.000000	5.598516	5.598516	0.000000	5.598516	5.598516	0.000000	0.000000	5.598516	9.062186	9.062186	0.502212	0.010228	0.468611	0.009624	0.009326	6.483113	
18665000	-112.092302	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	9.007520	9.007520	0.000000	9.007520	0.000000	9.007520	0.000000	0.000000	0.000000	0.000000	0.000000	9.007520	9.007520	0.000000	9.007520	9.007520	0.000000	0.000000	0.000000	8.791636	8.791636	0.885989	0.043961	0.000000	0.038137	0.031914	16.272991	
18667500	-112.302405	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 0 Z Z Z 0 Z 0 Z 	0.000000	5.667411	5.667411	0.000000	5.667411	0.000000	5.667411	0.000000	5.667411	5.667411	0.000000	5.667411	5.667411	0.000000	0.000000	0.000000	5.667411	0.000000	5.667411	0.000000	7.402552	7.402552	0.314861	0.007094	0.595294	0.006901	0.075850	20.587473	
18670000	-113.089583	1	1	10	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 0 	0.000000	5.312775	5.312775	0.000000	5.312775	5.312775	5.312775	0.000000	0.000000	0.000000	0.000000	0.000000	5.312775	5.312775	0.000000	5.312775	0.000000	0.000000	5.312775	5.312775	2.974296	2.974296	0.616188	0.286039	0.000000	0.093520	0.004253	13.930047	
18672500	-112.009664	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 Z Z Z 0 	0.000000	6.701333	6.701333	0.000000	6.701333	0.000000	6.701333	0.000000	0.000000	0.000000	0.000000	0.000000	6.701333	6.701333	6.701333	6.701333	0.000000	0.000000	0.000000	6.701333	8.001256	8.001256	0.914579	0.048260	0.000000	0.036223	0.000938	31.241612	
18675000	-115.093142	1	1	10	'Z 0 0 Z 0 Z Z Z Z Z Z Z 0 0 0 0 0 Z 0 0 	0.000000	5.987085	5.987085	0.000000	5.987085	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.987085	5.987085	5.987085	5.987085	5.987085	0.000000	5.987085	5.987085	5.870132	5.870132	0.847064	0.029455	0.000000	0.060214	0.063266	26.451563	
18677500	-111.426161	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	5.769320	5.769320	0.000000	5.769320	0.000000	5.769320	0.000000	0.000000	0.000000	0.000000	0.000000	5.769320	5.769320	5.769320	5.769320	0.000000	0.000000	0.000000	0.000000	8.972247	8.972247	0.937236	0.033664	0.000000	0.029100	0.000000	14.749013	
18680000	-114.480136	1	1	11	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 0 	0.000000	14.338657	14.338657	0.000000	0.000000	0.000000	14.338657	0.000000	0.000000	0.000000	0.000000	0.000000	14.338657	14.338657	0.000000	14.338657	14.338657	0.000000	14.338657	14.338657	5.148614	5.148614	0.934396	0.003633	0.000000	0.029417	0.032554	15.694930	
18682500	-115.330737	1	1	12	'Z 0 0 Z Z Z 0 Z Z Z Z 0 0 0 0 Z Z Z 0 Z 	0.000000	5.027600	5.027600	0.000000	0.000000	0.000000	5.027600	0.000000	0.000000	0.000000	0.000000	5.027600	5.027600	5.027600	5.027600	0.000000	0.000000	0.000000	5.027600	0.000000	16.850621	16.850621	0.977625	0.000197	0.000000	0.022178	0.000000	16.588431	
18685000	-109.881150	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	8.170393	8.170393	0.000000	8.170393	0.000000	8.170393	0.000000	0.000000	0.000000	0.000000	0.000000	8.170393	8.170393	0.000000	8.170393	0.000000	0.000000	0.000000	0.000000	4.867746	4.867746	0.911077	0.058834	0.000000	0.030089	0.000000	68.414257	
18687500	-113.909019	1	1	9	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 Z Z 0 0 	0.000000	5.534408	5.534408	0.000000	5.534408	5.534408	5.534408	0.000000	0.000000	5.534408	0.000000	0.000000	5.534408	5.534408	0.000000	5.534408	0.000000	0.000000	5.534408	5.534408	6.240312	6.240312	0.832634	0.098731	0.023943	0.041222	0.003470	70.220407	
18690000	-121.568259	1	1	11	'Z 0 0 Z Z 0 0 Z Z Z Z Z 0 0 Z 0 0 Z Z 0 	0.000000	8.662571	8.662571	0.000000	0.000000	8.662571	8.662571	0.000000	0.000000	0.000000	0.000000	0.000000	8.662571	8.662571	0.000000	8.662571	8.662571	0.000000	0.000000	8.662571	17.164132	17.164132	0.934280	0.003402	0.000000	0.032059	0.030260	65.891502	
18692500	-115.938241	1	1	12	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 0 Z Z 	0.000000	5.322044	5.322044	0.000000	0.000000	0.000000	5.322044	0.000000	0.000000	0.000000	0.000000	0.000000	5.322044	5.322044	0.000000	5.322044	5.322044	5.322044	0.000000	0.000000	22.371917	22.371917	0.986992	0.000030	0.000000	0.006482	0.006497	72.963055	
18695000	-112.828569	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	10.455614	10.455614	0.000000	10.455614	0.000000	10.455614	0.000000	0.000000	0.000000	0.000000	0.000000	10.455614	10.455614	0.000000	10.455614	10.455614	0.000000	0.000000	0.000000	8.878690	8.878690	0.869763	0.049983	0.000000	0.043734	0.036521	97.186573	
18697500	-115.117745	1	1	11	'0 0 0 Z 0 0 0 0 Z Z Z Z 0 Z Z Z Z Z 0 Z 	5.281361	5.281361	5.281361	0.000000	5.281361	5.281361	5.281361	5.281361	0.000000	0.000000	0.000000	0.000000	5.281361	0.000000	0.000000	0.000000	0.000000	0.000000	5.281361	0.000000	3.321580	3.321580	0.918999	0.056318	0.000000	0.024683	0.000000	95.717552	
18700000	-114.569800	1	2	8	'1 0 0 1 0 Z 1 Z Z Z Z 1 0 1 Z Z 0 Z 0 0 	2.245909	7.862814	7.862814	2.245909	7.862814	0.000000	2.245909	0.000000	0.000000	0.000000	0.000000	2.245909	7.862814	2.245909	0.000000	0.000000	7.862814	0.000000	7.862814	7.862814	3.245707	3.245707	0.819904	0.063013	0.001761	0.047093	0.068229	80.456823	
18702500	-124.003582	1	1	10	'0 0 0 0 Z Z 0 Z Z Z Z Z 0 Z 0 Z 0 0 Z 0 	12.636709	12.636709	12.636709	12.636709	0.000000	0.000000	12.636709	0.000000	0.000000	0.000000	0.000000	0.000000	12.636709	0.000000	12.636709	0.000000	12.636709	12.636709	0.000000	12.636709	6.753095	6.753095	0.973773	0.001595	0.000000	0.013399	0.011234	95.902739	
18705000	-115.276349	1	1	12	'Z 0 0 0 0 Z 0 Z Z Z Z Z 0 0 Z Z Z 0 Z Z 	0.000000	4.817485	4.817485	4.817485	4.817485	0.000000	4.817485	0.000000	0.000000	0.000000	0.000000	0.000000	4.817485	4.817485	0.000000	0.000000	0.000000	4.817485	0.000000	0.000000	11.280889	11.280889	0.983221	0.008567	0.000000	0.008165	0.000047	96.125221	
18707500	-112.687639	1	2	9	'Z 1 1 0 0 1 1 Z 0 Z Z Z 1 0 Z Z 0 Z 0 Z 	0.000000	6.634596	6.634596	1.146388	1.146388	6.634596	6.634596	0.000000	1.146388	0.000000	0.000000	0.000000	6.634596	1.146388	0.000000	0.000000	1.146388	0.000000	1.146388	0.000000	5.458029	5.458029	0.832326	0.100431	0.013155	0.053010	0.001078	86.544880	
18710000	-113.437507	1	2	8	'Z 1 1 0 0 Z Z Z Z 0 Z 0 Z 0 0 Z 0 0 0 0 	0.000000	15.469194	15.469194	2.274834	2.274834	0.000000	0.000000	0.000000	0.000000	2.274834	0.000000	2.274834	0.000000	2.274834	2.274834	0.000000	2.274834	2.274834	2.274834	2.274834	4.298964	4.298964	0.999050	0.000336	0.000039	0.000002	0.000572	73.018077	
18712500	-114.461707	1	2	12	'Z 1 1 Z 0 1 0 Z Z Z Z Z 0 0 Z Z Z 0 Z Z 	0.000000	6.435096	6.435096	0.000000	17.455730	6.435096	17.455730	0.000000	0.000000	0.000000	0.000000	0.000000	17.455730	17.455730	0.000000	0.000000	0.000000	17.455730	0.000000	0.000000	1.774666	1.774666	0.000005	0.000005	0.000000	0.000005	0.999985	63.618406	
18715000	-116.055505	1	1	9	'Z 0 0 Z 0 0 0 0 0 Z Z Z Z 0 Z 0 Z Z 0 0 	0.000000	6.551510	6.551510	0.000000	6.551510	6.551510	6.551510	6.551510	6.551510	0.000000	0.000000	0.000000	0.000000	6.551510	0.000000	6.551510	0.000000	0.000000	6.551510	6.551510	4.028357	4.028357	0.513826	0.125656	0.339178	0.007987	0.013353	74.722600	
18717500	-110.281218	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	10.199252	10.199252	0.000000	10.199252	0.000000	10.199252	0.000000	0.000000	0.000000	0.000000	0.000000	10.199252	10.199252	0.000000	10.199252	0.000000	0.000000	0.000000	0.000000	4.611889	4.611889	0.908866	0.060786	0.000000	0.030349	0.000000	78.831866	
18720000	-113.086437	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	6.106579	6.106579	0.000000	6.106579	0.000000	6.106579	0.000000	6.106579	0.000000	0.000000	0.000000	6.106579	6.106579	0.000000	6.106579	6.106579	0.000000	0.000000	0.000000	9.630262	9.630262	0.628931	0.015282	0.329670	0.013672	0.012445	58.925860	
18722500	-113.741041	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 0 0 Z Z Z 0 Z 	0.000000	9.542504	9.542504	0.000000	9.542504	0.000000	9.542504	0.000000	0.000000	0.000000	0.000000	9.542504	9.542504	9.542504	9.542504	0.000000	0.000000	0.000000	9.542504	0.000000	5.345255	5.345255	0.823516	0.100628	0.000000	0.075856	0.000000	45.163914	
18725000	-113.958420	1	1	13	'Z 0 0 Z Z Z Z Z Z Z Z 0 0 0 Z Z Z Z 0 0 	0.000000	8.230337	8.230337	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	8.230337	8.230337	8.230337	0.000000	0.000000	0.000000	0.000000	8.230337	8.230337	6.142865	6.142865	0.981275	0.000000	0.000178	0.016897	0.001650	61.997967	
