Options:
Model:                           MultiState
Tree File Name:                  _tree_caudata_bt.nex
Data File Name:                  _dat_caudata.txt
Log File Name:                   caudata_rjhp_cov_r3.Log.txt
Save Initial Trees:              False
Save Trees:                      False
Summary:                         False
Seed:                            2822677083
Precision:                       64 bits
Cores:                           10
Analysis Type:                   MCMC
Sample Period:                   2500
Iterations:                      30010000
Burn in:                         10000
MCMC ML Start:                   False
Use RJ MCMC:                     True
Zero Rates:                      Yes
Schedule File:                   caudata_rjhp_cov_r3.Schedule.txt
Rate Dev:                        AutoTune
No of Rates:                     20
Base frequency (PI's):           None
Pis used in ancestral state estimation:      Yes
Character Symbols:               A,D,P,S,V
Using a covarion model:          True
Normalise Q Matrix:              False
Scale Tree:                      0.001000
Restrictions:
    qAD                          RJ MCMC
    qAP                          RJ MCMC
    qAS                          RJ MCMC
    qAV                          RJ MCMC
    qDA                          RJ MCMC
    qDP                          RJ MCMC
    qDS                          RJ MCMC
    qDV                          RJ MCMC
    qPA                          RJ MCMC
    qPD                          RJ MCMC
    qPS                          RJ MCMC
    qPV                          RJ MCMC
    qSA                          RJ MCMC
    qSD                          RJ MCMC
    qSP                          RJ MCMC
    qSV                          RJ MCMC
    qVA                          RJ MCMC
    qVD                          RJ MCMC
    qVP                          RJ MCMC
    qVS                          RJ MCMC
Prior Information:
    Prior Categories:            100
    Priors
        RJRates - Hyper Prior exp (0.00,100.00) 
        CVSwichRate - uniform 0.00 100.00 
Tree Information
     Trees:                      1
     Taxa:                       546
     Sites:                      1
     States:                     10
Iteration	Lh	Tree No	No Off Parmeters	No Off Zero	Model string	qAD	qAP	qAS	qAV	qDA	qDP	qDS	qDV	qPA	qPD	qPS	qPV	qSA	qSD	qSP	qSV	qVA	qVD	qVP	qVS	Covar On to Off	 Covar Off to On	Root P(A)	Root P(D)	Root P(P)	Root P(S)	Root P(V)	RJRates - Mean	
12620000	-115.330948	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 0 Z Z Z 0 0 Z 	0.000000	5.689970	5.689970	0.000000	5.689970	0.000000	5.689970	0.000000	5.689970	0.000000	0.000000	5.689970	5.689970	5.689970	0.000000	0.000000	0.000000	5.689970	5.689970	0.000000	13.872432	13.872432	0.581208	0.008616	0.393151	0.008284	0.008741	52.109034	
12622500	-114.475815	1	1	13	'Z 0 0 Z Z Z 0 Z Z Z Z 0 0 0 0 Z Z Z Z Z 	0.000000	6.871636	6.871636	0.000000	0.000000	0.000000	6.871636	0.000000	0.000000	0.000000	0.000000	6.871636	6.871636	6.871636	6.871636	0.000000	0.000000	0.000000	0.000000	0.000000	13.912647	13.912647	0.972558	0.000568	0.000000	0.026873	0.000000	52.273655	
12625000	-115.891757	1	1	7	'Z 0 0 Z 0 0 0 Z 0 0 Z 0 0 0 0 0 0 Z Z Z 	0.000000	3.817156	3.817156	0.000000	3.817156	3.817156	3.817156	0.000000	3.817156	3.817156	0.000000	3.817156	3.817156	3.817156	3.817156	3.817156	3.817156	0.000000	0.000000	0.000000	8.325045	8.325045	0.447370	0.051678	0.463587	0.033539	0.003827	58.327669	
12627500	-112.985770	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	6.451111	6.451111	0.000000	6.451111	0.000000	6.451111	0.000000	0.000000	0.000000	0.000000	0.000000	6.451111	6.451111	0.000000	6.451111	6.451111	0.000000	0.000000	0.000000	12.225217	12.225217	0.944639	0.020451	0.000000	0.018274	0.016636	47.280476	
12630000	-114.210310	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 0 0 Z Z Z 0 	0.000000	3.984528	3.984528	0.000000	3.984528	0.000000	3.984528	0.000000	3.984528	0.000000	0.000000	0.000000	3.984528	3.984528	3.984528	3.984528	0.000000	0.000000	0.000000	3.984528	9.444681	9.444681	0.721597	0.011695	0.237412	0.029117	0.000180	61.634788	
12632500	-111.634483	1	2	5	'0 1 1 0 0 Z 0 Z 0 Z 0 Z 1 1 Z 0 1 0 1 0 	0.726097	7.003024	7.003024	0.726097	0.726097	0.000000	0.726097	0.000000	0.726097	0.000000	0.726097	0.000000	7.003024	7.003024	0.000000	0.726097	7.003024	0.726097	7.003024	0.726097	17.938410	17.938410	0.936118	0.000107	0.005575	0.010939	0.047260	39.510155	
12635000	-108.853335	1	2	6	'0 1 1 0 0 0 0 Z Z 0 Z Z 1 1 Z 0 0 0 Z 1 	0.177020	7.438145	7.438145	0.177020	0.177020	0.177020	0.177020	0.000000	0.000000	0.177020	0.000000	0.000000	7.438145	7.438145	0.000000	0.177020	0.177020	0.177020	0.000000	7.438145	9.336010	9.336010	0.986538	0.000008	0.000000	0.013164	0.000290	33.473923	
12637500	-107.534457	1	2	9	'Z 1 1 0 Z Z 0 Z Z 0 Z 0 1 1 Z 0 Z 0 0 Z 	0.000000	15.007227	15.007227	0.660388	0.000000	0.000000	0.660388	0.000000	0.000000	0.660388	0.000000	0.660388	15.007227	15.007227	0.000000	0.660388	0.000000	0.660388	0.660388	0.000000	9.211959	9.211959	0.987867	0.000001	0.000000	0.012132	0.000000	28.564332	
12640000	-106.559793	1	2	6	'Z 1 1 0 0 Z 0 Z 0 Z 0 0 1 1 Z 0 0 0 0 Z 	0.000000	7.307291	7.307291	0.254197	0.254197	0.000000	0.254197	0.000000	0.254197	0.000000	0.254197	0.254197	7.307291	7.307291	0.000000	0.254197	0.254197	0.254197	0.254197	0.000000	5.223334	5.223334	0.980198	0.000020	0.000787	0.018973	0.000022	22.105656	
12642500	-113.839507	1	2	12	'1 0 0 Z 1 Z Z Z Z Z Z 1 Z Z 0 0 Z 0 Z Z 	1.849374	8.733685	8.733685	0.000000	1.849374	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	1.849374	0.000000	0.000000	8.733685	8.733685	0.000000	8.733685	0.000000	0.000000	7.236402	7.236402	0.999434	0.000557	0.000000	0.000001	0.000008	44.235593	
12645000	-115.006451	1	1	9	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 Z 0 0 0 Z 0 0 	0.000000	4.800296	4.800296	0.000000	4.800296	4.800296	4.800296	0.000000	0.000000	0.000000	0.000000	0.000000	4.800296	0.000000	4.800296	4.800296	4.800296	0.000000	4.800296	4.800296	4.089716	4.089716	0.000001	0.999999	0.000000	0.000000	0.000000	49.649165	
12647500	-111.330121	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	9.241689	9.241689	0.000000	9.241689	0.000000	9.241689	0.000000	0.000000	0.000000	0.000000	0.000000	9.241689	9.241689	0.000000	9.241689	0.000000	0.000000	9.241689	0.000000	6.963323	6.963323	0.902043	0.056290	0.000000	0.041667	0.000000	43.462246	
12650000	-115.584509	1	1	10	'Z 0 0 Z 0 Z 0 Z 0 Z Z 0 0 0 Z Z Z Z 0 0 	0.000000	6.376374	6.376374	0.000000	6.376374	0.000000	6.376374	0.000000	6.376374	0.000000	0.000000	6.376374	6.376374	6.376374	0.000000	0.000000	0.000000	0.000000	6.376374	6.376374	11.967966	11.967966	0.712496	0.015436	0.249098	0.014299	0.008671	56.226985	
12652500	-117.300276	1	1	9	'0 0 0 Z 0 Z 0 0 0 Z Z Z 0 0 Z Z Z Z 0 0 	5.575362	5.575362	5.575362	0.000000	5.575362	0.000000	5.575362	5.575362	5.575362	0.000000	0.000000	0.000000	5.575362	5.575362	0.000000	0.000000	0.000000	0.000000	5.575362	5.575362	5.632152	5.632152	0.555187	0.014459	0.405919	0.011781	0.012654	44.241763	
12655000	-113.827258	1	1	13	'Z 0 0 Z 0 Z Z Z 0 Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	7.770009	7.770009	0.000000	7.770009	0.000000	0.000000	0.000000	7.770009	0.000000	0.000000	0.000000	7.770009	7.770009	0.000000	7.770009	0.000000	0.000000	0.000000	0.000000	9.214926	9.214926	0.611920	0.025025	0.349920	0.013136	0.000000	41.698627	
12657500	-118.031530	1	1	8	'Z 0 0 0 0 0 0 Z 0 Z Z Z 0 0 0 0 0 Z Z Z 	0.000000	3.536216	3.536216	3.536216	3.536216	3.536216	3.536216	0.000000	3.536216	0.000000	0.000000	0.000000	3.536216	3.536216	3.536216	3.536216	3.536216	0.000000	0.000000	0.000000	6.931551	6.931551	0.513391	0.224625	0.187036	0.071211	0.003736	56.043755	
12660000	-110.915762	1	1	12	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	6.565599	6.565599	0.000000	6.565599	6.565599	6.565599	0.000000	0.000000	0.000000	0.000000	0.000000	6.565599	6.565599	0.000000	6.565599	0.000000	0.000000	0.000000	0.000000	5.575132	5.575132	0.754362	0.192439	0.000000	0.053199	0.000000	39.546460	
12662500	-114.126286	1	1	12	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z 0 	0.000000	8.247115	8.247115	0.000000	0.000000	0.000000	8.247115	0.000000	0.000000	0.000000	0.000000	0.000000	8.247115	8.247115	0.000000	8.247115	8.247115	0.000000	0.000000	8.247115	12.686548	12.686548	0.960828	0.000293	0.000000	0.016227	0.022652	42.754066	
12665000	-114.309779	1	1	9	'Z 0 0 Z 0 0 0 0 Z Z Z Z 0 0 0 0 Z Z 0 Z 	0.000000	6.555323	6.555323	0.000000	6.555323	6.555323	6.555323	6.555323	0.000000	0.000000	0.000000	0.000000	6.555323	6.555323	6.555323	6.555323	0.000000	0.000000	6.555323	0.000000	4.636236	4.636236	0.840576	0.089862	0.000000	0.069562	0.000000	48.984527	
12667500	-117.340613	1	1	10	'Z 0 0 0 0 0 0 0 0 Z Z Z 0 0 Z Z Z Z Z Z 	0.000000	4.553365	4.553365	4.553365	4.553365	4.553365	4.553365	4.553365	4.553365	0.000000	0.000000	0.000000	4.553365	4.553365	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	5.906069	5.906069	0.534053	0.131681	0.303902	0.030364	0.000000	65.616366	
12670000	-113.077497	1	2	11	'Z 1 1 0 1 Z Z Z Z Z 0 Z 1 1 0 Z Z Z 0 Z 	0.000000	7.537136	7.537136	2.357374	7.537136	0.000000	0.000000	0.000000	0.000000	0.000000	2.357374	0.000000	7.537136	7.537136	2.357374	0.000000	0.000000	0.000000	2.357374	0.000000	7.422397	7.422397	0.928492	0.029999	0.001729	0.039777	0.000004	47.556320	
12672500	-112.324342	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	7.090354	7.090354	0.000000	7.090354	0.000000	7.090354	0.000000	7.090354	0.000000	0.000000	0.000000	7.090354	7.090354	0.000000	7.090354	7.090354	0.000000	0.000000	0.000000	4.310767	4.310767	0.508908	0.040630	0.389322	0.033948	0.027193	38.534980	
12675000	-115.699316	1	2	10	'Z 0 0 0 Z Z 0 Z Z Z Z Z 1 0 Z 0 1 Z 0 1 	0.000000	7.023024	7.023024	7.023024	0.000000	0.000000	7.023024	0.000000	0.000000	0.000000	0.000000	0.000000	22.074957	7.023024	0.000000	7.023024	22.074957	0.000000	7.023024	22.074957	16.601133	16.601133	0.735337	0.001901	0.000000	0.108864	0.153898	60.505081	
12677500	-114.205490	1	1	12	'Z 0 0 Z 0 0 0 Z Z Z Z 0 Z 0 Z Z Z Z 0 Z 	0.000000	5.816225	5.816225	0.000000	5.816225	5.816225	5.816225	0.000000	0.000000	0.000000	0.000000	5.816225	0.000000	5.816225	0.000000	0.000000	0.000000	0.000000	5.816225	0.000000	5.741551	5.741551	0.853295	0.142321	0.000000	0.004383	0.000000	59.324153	
12680000	-112.269111	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 Z 0 Z 	0.000000	5.685922	5.685922	0.000000	5.685922	0.000000	5.685922	0.000000	0.000000	0.000000	0.000000	0.000000	5.685922	5.685922	0.000000	5.685922	5.685922	0.000000	5.685922	0.000000	9.493299	9.493299	0.906177	0.022049	0.000000	0.027895	0.043879	58.292170	
12682500	-122.875269	1	1	7	'0 0 0 0 0 Z 0 Z 0 0 0 Z 0 0 Z 0 Z Z 0 Z 	2.729781	2.729781	2.729781	2.729781	2.729781	0.000000	2.729781	0.000000	2.729781	2.729781	2.729781	0.000000	2.729781	2.729781	0.000000	2.729781	0.000000	0.000000	2.729781	0.000000	21.903365	21.903365	0.455679	0.000909	0.540795	0.001197	0.001419	42.492192	
12685000	-116.242776	1	1	9	'Z 0 0 Z Z Z 0 Z Z Z Z 0 0 0 0 0 0 Z 0 0 	0.000000	7.231872	7.231872	0.000000	0.000000	0.000000	7.231872	0.000000	0.000000	0.000000	0.000000	7.231872	7.231872	7.231872	7.231872	7.231872	7.231872	0.000000	7.231872	7.231872	8.988984	8.988984	0.902326	0.001048	0.008090	0.036851	0.051685	35.268618	
12687500	-112.302550	1	2	7	'1 0 0 Z 0 Z 0 1 1 1 Z 1 0 Z Z Z 1 0 Z 1 	0.396019	7.620393	7.620393	0.000000	7.620393	0.000000	7.620393	0.396019	0.396019	0.396019	0.000000	0.396019	7.620393	0.000000	0.000000	0.000000	0.396019	7.620393	0.000000	0.396019	3.129066	3.129066	0.798167	0.128843	0.005728	0.060261	0.007001	18.076553	
12690000	-113.296756	1	2	5	'1 0 0 1 1 1 0 1 Z 1 1 Z 0 0 Z 1 0 Z 1 Z 	0.511625	13.757448	13.757448	0.511625	0.511625	0.511625	13.757448	0.511625	0.000000	0.511625	0.511625	0.000000	13.757448	13.757448	0.000000	0.511625	13.757448	0.000000	0.511625	0.000000	6.348330	6.348330	0.934666	0.002674	0.000055	0.020329	0.042276	11.116950	
12692500	-114.801357	1	2	4	'1 0 0 1 0 1 Z Z 1 1 1 1 0 0 1 Z 1 Z 1 1 	0.717611	5.015141	5.015141	0.717611	5.015141	0.717611	0.000000	0.000000	0.717611	0.717611	0.717611	0.717611	5.015141	5.015141	0.717611	0.000000	0.717611	0.000000	0.717611	0.717611	3.300857	3.300857	0.881899	0.050682	0.023684	0.042908	0.000828	3.560516	
12695000	-112.141466	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	7.278358	7.278358	0.000000	7.278358	0.000000	7.278358	0.000000	7.278358	0.000000	0.000000	0.000000	7.278358	7.278358	7.278358	7.278358	0.000000	0.000000	0.000000	0.000000	6.790610	6.790610	0.628508	0.051572	0.263958	0.055962	0.000000	7.260901	
12697500	-112.704455	1	1	10	'Z 0 0 Z 0 0 0 Z 0 0 Z Z 0 Z Z 0 Z Z Z 0 	0.000000	6.026428	6.026428	0.000000	6.026428	6.026428	6.026428	0.000000	6.026428	6.026428	0.000000	0.000000	6.026428	0.000000	0.000000	6.026428	0.000000	0.000000	0.000000	6.026428	3.124475	3.124475	0.294508	0.100768	0.597250	0.007394	0.000079	1.856951	
12700000	-114.096305	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 0 Z 0 Z Z Z Z Z Z 0 0 	0.000000	6.147224	6.147224	0.000000	6.147224	0.000000	6.147224	0.000000	6.147224	6.147224	0.000000	6.147224	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	6.147224	6.147224	7.946312	7.946312	0.464744	0.007122	0.520465	0.000000	0.007669	18.125104	
12702500	-113.102036	1	1	14	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	4.462739	4.462739	0.000000	0.000000	0.000000	4.462739	0.000000	0.000000	0.000000	0.000000	0.000000	4.462739	4.462739	0.000000	4.462739	0.000000	0.000000	0.000000	0.000000	11.632757	11.632757	0.994866	0.000020	0.000000	0.005114	0.000000	7.136855	
12705000	-114.935440	1	1	11	'Z 0 0 Z 0 Z Z Z 0 0 Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	6.241349	6.241349	0.000000	6.241349	0.000000	0.000000	0.000000	6.241349	6.241349	0.000000	0.000000	6.241349	6.241349	0.000000	6.241349	0.000000	0.000000	6.241349	0.000000	10.232538	10.232538	0.443491	0.009555	0.520367	0.012690	0.013898	33.760821	
12707500	-113.810234	1	1	11	'Z 0 0 Z 0 0 0 Z 0 0 Z Z Z Z Z 0 Z Z Z 0 	0.000000	4.020000	4.020000	0.000000	4.020000	4.020000	4.020000	0.000000	4.020000	4.020000	0.000000	0.000000	0.000000	0.000000	0.000000	4.020000	0.000000	0.000000	0.000000	4.020000	8.337426	8.337426	0.349532	0.035935	0.614532	0.000000	0.000000	46.076082	
12710000	-114.465778	1	1	11	'Z 0 0 Z 0 Z 0 0 Z Z Z Z Z 0 0 0 Z Z 0 Z 	0.000000	8.018652	8.018652	0.000000	8.018652	0.000000	8.018652	8.018652	0.000000	0.000000	0.000000	0.000000	0.000000	8.018652	8.018652	8.018652	0.000000	0.000000	8.018652	0.000000	6.385259	6.385259	0.967994	0.030254	0.000000	0.001752	0.000000	28.419789	
12712500	-112.927391	1	1	13	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 0 0 Z Z Z Z 	0.000000	6.904419	6.904419	0.000000	0.000000	0.000000	6.904419	0.000000	0.000000	0.000000	0.000000	0.000000	6.904419	6.904419	6.904419	6.904419	0.000000	0.000000	0.000000	0.000000	11.450526	11.450526	0.983608	0.000358	0.000000	0.016033	0.000000	36.286699	
12715000	-111.979550	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 0 	0.000000	8.770129	8.770129	0.000000	8.770129	0.000000	8.770129	0.000000	0.000000	0.000000	0.000000	0.000000	8.770129	8.770129	0.000000	8.770129	0.000000	0.000000	8.770129	8.770129	4.360201	4.360201	0.833459	0.091821	0.000000	0.067955	0.006765	35.749048	
12717500	-112.053001	1	1	11	'Z 0 0 Z 0 0 0 Z 0 Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	6.078224	6.078224	0.000000	6.078224	6.078224	6.078224	0.000000	6.078224	0.000000	0.000000	0.000000	6.078224	6.078224	0.000000	6.078224	0.000000	0.000000	0.000000	0.000000	5.050700	5.050700	0.440531	0.269206	0.247519	0.042744	0.000000	57.359645	
12720000	-113.858621	1	1	11	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z 0 Z Z Z 0 	0.000000	4.610645	4.610645	0.000000	4.610645	0.000000	4.610645	4.610645	0.000000	0.000000	0.000000	0.000000	4.610645	4.610645	0.000000	4.610645	0.000000	0.000000	0.000000	4.610645	7.718702	7.718702	0.979596	0.010426	0.000000	0.009927	0.000051	50.714265	
12722500	-115.908834	1	1	9	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 0 0 0 Z 0 0 	0.000000	2.977746	2.977746	0.000000	2.977746	0.000000	2.977746	0.000000	0.000000	0.000000	0.000000	0.000000	2.977746	2.977746	2.977746	2.977746	2.977746	0.000000	2.977746	2.977746	10.506702	10.506702	0.952191	0.006971	0.000000	0.021561	0.019277	5.024484	
12725000	-115.010415	1	1	9	'Z 0 0 Z 0 Z 0 Z Z Z Z 0 0 0 0 0 Z Z 0 0 	0.000000	3.641648	3.641648	0.000000	3.641648	0.000000	3.641648	0.000000	0.000000	0.000000	0.000000	3.641648	3.641648	3.641648	3.641648	3.641648	0.000000	0.000000	3.641648	3.641648	8.519961	8.519961	0.959257	0.014162	0.000014	0.026105	0.000462	11.415078	
12727500	-112.064870	1	1	9	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 0 0 0 0 	0.000000	7.843057	7.843057	0.000000	7.843057	0.000000	7.843057	0.000000	0.000000	0.000000	0.000000	0.000000	7.843057	7.843057	0.000000	7.843057	7.843057	7.843057	7.843057	7.843057	4.382057	4.382057	0.718413	0.085229	0.000000	0.095057	0.101301	16.128089	
12730000	-115.324050	1	1	11	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 0 Z 0 	0.000000	17.238386	17.238386	0.000000	0.000000	0.000000	17.238386	0.000000	0.000000	0.000000	0.000000	0.000000	17.238386	17.238386	0.000000	17.238386	17.238386	17.238386	0.000000	17.238386	6.074850	6.074850	0.961124	0.002549	0.000000	0.018163	0.018164	51.665253	
12732500	-117.756541	1	1	7	'Z 0 0 Z 0 Z 0 0 Z Z Z 0 0 0 0 0 0 0 0 Z 	0.000000	2.875397	2.875397	0.000000	2.875397	0.000000	2.875397	2.875397	0.000000	0.000000	0.000000	2.875397	2.875397	2.875397	2.875397	2.875397	2.875397	2.875397	2.875397	0.000000	6.240839	6.240839	0.918719	0.014468	0.002986	0.031480	0.032347	66.428631	
12735000	-115.213575	1	1	12	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 0 Z Z 0 	0.000000	7.267527	7.267527	0.000000	0.000000	0.000000	7.267527	0.000000	0.000000	0.000000	0.000000	0.000000	7.267527	7.267527	0.000000	7.267527	7.267527	0.000000	0.000000	7.267527	17.036411	17.036411	0.970191	0.000144	0.000000	0.012658	0.017007	60.712019	
12737500	-111.197166	1	1	13	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	11.918368	11.918368	0.000000	11.918368	0.000000	11.918368	0.000000	0.000000	0.000000	0.000000	0.000000	11.918368	11.918368	0.000000	11.918368	0.000000	0.000000	0.000000	0.000000	3.656903	3.656903	0.900853	0.066757	0.000000	0.032389	0.000000	55.347239	
12740000	-113.533814	1	1	11	'Z 0 0 Z 0 Z 0 Z Z Z Z Z Z 0 0 0 0 Z Z 0 	0.000000	9.144851	9.144851	0.000000	9.144851	0.000000	9.144851	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	9.144851	9.144851	9.144851	9.144851	0.000000	0.000000	9.144851	6.222207	6.222207	0.907417	0.047101	0.000000	0.009985	0.035497	58.881351	
12742500	-112.719521	1	1	12	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 Z Z Z 0 Z Z 	0.000000	8.981464	8.981464	0.000000	8.981464	0.000000	8.981464	8.981464	0.000000	0.000000	0.000000	0.000000	8.981464	8.981464	0.000000	0.000000	0.000000	8.981464	0.000000	0.000000	5.182700	5.182700	0.902862	0.038132	0.000000	0.057520	0.001486	79.625909	
12745000	-117.123285	1	1	9	'Z 0 0 Z 0 Z 0 0 Z Z Z Z 0 0 0 Z 0 0 Z 0 	0.000000	5.423209	5.423209	0.000000	5.423209	0.000000	5.423209	5.423209	0.000000	0.000000	0.000000	0.000000	5.423209	5.423209	5.423209	0.000000	5.423209	5.423209	0.000000	5.423209	10.479040	10.479040	0.859366	0.043309	0.000000	0.056085	0.041240	91.711285	
12747500	-116.057310	1	1	12	'Z 0 0 0 0 Z 0 Z Z 0 Z Z 0 0 Z Z Z Z Z Z 	0.000000	3.906161	3.906161	3.906161	3.906161	0.000000	3.906161	0.000000	0.000000	3.906161	0.000000	0.000000	3.906161	3.906161	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	14.112202	14.112202	0.984463	0.005415	0.004743	0.005378	0.000000	73.007560	
12750000	-114.557736	1	1	10	'Z 0 0 Z 0 0 0 Z 0 0 Z Z Z 0 Z 0 0 Z Z Z 	0.000000	3.625992	3.625992	0.000000	3.625992	3.625992	3.625992	0.000000	3.625992	3.625992	0.000000	0.000000	0.000000	3.625992	0.000000	3.625992	3.625992	0.000000	0.000000	0.000000	5.488725	5.488725	0.356428	0.040534	0.599233	0.000383	0.003422	36.332478	
12752500	-112.847375	1	2	10	'Z 0 0 Z Z 0 0 Z 0 0 Z Z 1 0 Z 0 0 Z Z Z 	0.000000	8.181636	8.181636	0.000000	0.000000	8.181636	8.181636	0.000000	8.181636	8.181636	0.000000	0.000000	51.921972	8.181636	0.000000	8.181636	8.181636	0.000000	0.000000	0.000000	7.437441	7.437441	0.363450	0.077428	0.368551	0.172144	0.018427	37.966637	
12755000	-113.282301	1	1	11	'Z 0 0 Z 0 0 0 Z 0 0 Z Z Z Z Z 0 Z Z Z 0 	0.000000	4.873991	4.873991	0.000000	4.873991	4.873991	4.873991	0.000000	4.873991	4.873991	0.000000	0.000000	0.000000	0.000000	0.000000	4.873991	0.000000	0.000000	0.000000	4.873991	7.840758	7.840758	0.348852	0.045567	0.605581	0.000000	0.000000	48.456781	
12757500	-113.556465	1	1	10	'Z 0 0 Z 0 0 0 Z Z 0 Z Z 0 0 Z 0 0 Z Z Z 	0.000000	5.479936	5.479936	0.000000	5.479936	5.479936	5.479936	0.000000	0.000000	5.479936	0.000000	0.000000	5.479936	5.479936	0.000000	5.479936	5.479936	0.000000	0.000000	0.000000	3.037072	3.037072	0.719909	0.153889	0.037479	0.060763	0.027961	45.562264	
12760000	-114.374074	1	1	10	'Z 0 0 Z 0 0 0 Z Z Z Z Z 0 0 0 0 Z Z 0 Z 	0.000000	6.381091	6.381091	0.000000	6.381091	6.381091	6.381091	0.000000	0.000000	0.000000	0.000000	0.000000	6.381091	6.381091	6.381091	6.381091	0.000000	0.000000	6.381091	0.000000	9.410318	9.410318	0.824132	0.121703	0.000000	0.054165	0.000000	31.813348	
12762500	-114.332256	1	1	12	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 0 0 0 Z Z Z 	0.000000	4.809285	4.809285	0.000000	0.000000	0.000000	4.809285	0.000000	0.000000	0.000000	0.000000	0.000000	4.809285	4.809285	4.809285	4.809285	4.809285	0.000000	0.000000	0.000000	3.031938	3.031938	0.926159	0.000688	0.000000	0.046924	0.026228	6.468810	
12765000	-112.814666	1	1	14	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 0 Z 0 Z Z Z Z 	0.000000	4.646445	4.646445	0.000000	0.000000	0.000000	4.646445	0.000000	0.000000	0.000000	0.000000	0.000000	4.646445	4.646445	0.000000	4.646445	0.000000	0.000000	0.000000	0.000000	11.195022	11.195022	0.994431	0.000024	0.000000	0.005545	0.000000	26.354005	
12767500	-110.921382	1	1	12	'Z 0 0 Z 0 Z 0 Z Z Z Z Z 0 0 Z 0 Z Z 0 Z 	0.000000	7.059249	7.059249	0.000000	7.059249	0.000000	7.059249	0.000000	0.000000	0.000000	0.000000	0.000000	7.059249	7.059249	0.000000	7.059249	0.000000	0.000000	7.059249	0.000000	4.122432	4.122432	0.858988	0.080340	0.000000	0.060672	0.000000	3.846692	
12770000	-112.170301	1	1	11	'Z 0 0 Z 0 Z 0 Z 0 Z Z Z 0 0 Z 0 0 Z Z Z 	0.000000	6.573411	6.573411	0.000000	6.573411	0.000000	6.573411	0.000000	6.573411	0.000000	0.000000	0.000000	6.573411	6.573411	0.000000	6.573411	6.573411	0.000000	0.000000	0.000000	6.046725	6.046725	0.565826	0.026444	0.365639	0.022718	0.019372	27.463696	
12772500	-118.255174	1	1	10	'Z 0 0 Z Z Z 0 Z Z Z Z Z 0 Z 0 0 0 0 0 0 	0.000000	7.096220	7.096220	0.000000	0.000000	0.000000	7.096220	0.000000	0.000000	0.000000	0.000000	0.000000	7.096220	0.000000	7.096220	7.096220	7.096220	7.096220	7.096220	7.096220	15.696690	15.696690	0.879479	0.001533	0.000000	0.064102	0.054886	20.714336	
12775000	-117.783423	1	1	7	'Z 0 0 Z 0 0 0 Z 0 Z 0 Z 0 0 0 0 Z 0 0 Z 	0.000000	3.722103	3.722103	0.000000	3.722103	3.722103	3.722103	0.000000	3.722103	0.000000	3.722103	0.000000	3.722103	3.722103	3.722103	3.722103	0.000000	3.722103	3.722103	0.000000	11.040790	11.040790	0.543539	0.093525	0.312047	0.042366	0.008523	3.667440	
