species_asw,family,order,SSE_larva,SSE_adult
Boana_rhythmica,Hylidae,Anura,1,1
Boana_riojana,Hylidae,Anura,1,1
Boana_roraima,Hylidae,Anura,1,1
Boana_rosenbergi,Hylidae,Anura,1,1
Boana_rubracyla,Hylidae,Anura,1,1
Boana_rufitela,Hylidae,Anura,1,1
Boana_secedens,Hylidae,Anura,1,1
Boana_semiguttata,Hylidae,Anura,1,1
Boana_semilineata,Hylidae,Anura,1,1
Boana_sibleszi,Hylidae,Anura,1,1
Boana_steinbachi,Hylidae,Anura,1,1
Boana_stellae,Hylidae,Anura,1,1
Boana_stenocephala,Hylidae,Anura,1,1
Boana_tepuiana,Hylidae,Anura,1,1
Boana_tetete,Hylidae,Anura,1,1
Boana_varelae,Hylidae,Anura,1,1
Boana_wavrini,Hylidae,Anura,1,1
Boana_xerophylla,Hylidae,Anura,1,1
Bokermannohyla_ahenea,Hylidae,Anura,1,1
Bokermannohyla_alvarengai,Hylidae,Anura,1,1
Bokermannohyla_astartea,Hylidae,Anura,1,1
Bokermannohyla_capra,Hylidae,Anura,1,1
Bokermannohyla_caramaschii,Hylidae,Anura,1,1
Bokermannohyla_carvalhoi,Hylidae,Anura,1,1
Bokermannohyla_circumdata,Hylidae,Anura,1,1
Bokermannohyla_claresignata,Hylidae,Anura,1,1
Bokermannohyla_clepsydra,Hylidae,Anura,1,1
Bokermannohyla_diamantina,Hylidae,Anura,1,1
Bokermannohyla_flavopicta,Hylidae,Anura,1,1
Bokermannohyla_gouveai,Hylidae,Anura,1,1
Bokermannohyla_hylax,Hylidae,Anura,1,1
Bokermannohyla_ibitiguara,Hylidae,Anura,1,1
Bokermannohyla_ibitipoca,Hylidae,Anura,1,1
Bokermannohyla_itapoty,Hylidae,Anura,1,1
Bokermannohyla_izecksohni,Hylidae,Anura,1,1
Bokermannohyla_juiju,Hylidae,Anura,1,1
Bokermannohyla_langei,Hylidae,Anura,1,1
Bokermannohyla_lucianae,Hylidae,Anura,1,1
Bokermannohyla_luctuosa,Hylidae,Anura,1,1
Bokermannohyla_martinsi,Hylidae,Anura,1,1
Bokermannohyla_nanuzae,Hylidae,Anura,1,1
Bokermannohyla_napolii,Hylidae,Anura,1,1
Bokermannohyla_oxente,Hylidae,Anura,1,1
Bokermannohyla_pseudopseudis,Hylidae,Anura,1,1
Bokermannohyla_ravida,Hylidae,Anura,1,1
Bokermannohyla_sagarana,Hylidae,Anura,1,1
Bokermannohyla_sapiranga,Hylidae,Anura,1,1
Bokermannohyla_saxicola,Hylidae,Anura,1,1
Bokermannohyla_sazimai,Hylidae,Anura,1,1
Bokermannohyla_vulcaniae,Hylidae,Anura,1,1
Bromeliohyla_bromeliacia,Hylidae,Anura,1,1
Bromeliohyla_dendroscarta,Hylidae,Anura,1,1
Bromeliohyla_melacaena,Hylidae,Anura,1,1
Charadrahyla_altipotens,Hylidae,Anura,1,1
Charadrahyla_chaneque,Hylidae,Anura,1,1
Charadrahyla_esperancensis,Hylidae,Anura,1,1
Charadrahyla_juanitae,Hylidae,Anura,1,1
Charadrahyla_nephila,Hylidae,Anura,1,1
Charadrahyla_pinorum,Hylidae,Anura,1,1
Charadrahyla_sakbah,Hylidae,Anura,1,1
Charadrahyla_taeniopus,Hylidae,Anura,1,1
Charadrahyla_tecuani,Hylidae,Anura,1,1
Charadrahyla_trux,Hylidae,Anura,1,1
Corythomantis_galeata,Hylidae,Anura,1,1
Corythomantis_greeningi,Hylidae,Anura,1,1
Dendropsophus_acreanus,Hylidae,Anura,1,1
Dendropsophus_amicorum,Hylidae,Anura,1,1
Dendropsophus_anataliasiasi,Hylidae,Anura,1,1
Dendropsophus_anceps,Hylidae,Anura,1,1
Dendropsophus_aperomeus,Hylidae,Anura,1,1
Dendropsophus_araguaya,Hylidae,Anura,1,1
Dendropsophus_arndti,Hylidae,Anura,1,1
Dendropsophus_battersbyi,Hylidae,Anura,1,1
Dendropsophus_berthalutzae,Hylidae,Anura,1,1
Dendropsophus_bifurcus,Hylidae,Anura,1,1
Dendropsophus_bipunctatus,Hylidae,Anura,1,1
Dendropsophus_bogerti,Hylidae,Anura,1,1
Dendropsophus_bokermanni,Hylidae,Anura,1,1
Dendropsophus_branneri,Hylidae,Anura,1,1
Dendropsophus_brevifrons,Hylidae,Anura,1,1
Dendropsophus_bromeliaceus,Hylidae,Anura,1,1
Dendropsophus_cachimbo,Hylidae,Anura,1,1
Dendropsophus_carnifex,Hylidae,Anura,1,1
Dendropsophus_cerradensis,Hylidae,Anura,1,1
Dendropsophus_coffea,Hylidae,Anura,1,1
Dendropsophus_columbianus,Hylidae,Anura,1,1
Dendropsophus_counani,Hylidae,Anura,1,1
Dendropsophus_cruzi,Hylidae,Anura,1,1
Dendropsophus_decipiens,Hylidae,Anura,1,1
Dendropsophus_delarivai,Hylidae,Anura,1,1
Dendropsophus_dutrai,Hylidae,Anura,1,1
Dendropsophus_ebraccatus,Hylidae,Anura,1,1
Dendropsophus_elegans,Hylidae,Anura,1,1
Dendropsophus_elianeae,Hylidae,Anura,1,1
Dendropsophus_frosti,Hylidae,Anura,1,1
Dendropsophus_garagoensis,Hylidae,Anura,1,1
Dendropsophus_gaucheri,Hylidae,Anura,1,1
Dendropsophus_giesleri,Hylidae,Anura,1,1
Dendropsophus_grandisonae,Hylidae,Anura,1,1
Dendropsophus_gryllatus,Hylidae,Anura,1,1
Dendropsophus_haddadi,Hylidae,Anura,1,1
Dendropsophus_haraldschultzi,Hylidae,Anura,1,1
Dendropsophus_jimi,Hylidae,Anura,1,1
Dendropsophus_joannae,Hylidae,Anura,1,1
Dendropsophus_juliani,Hylidae,Anura,1,1
Dendropsophus_kamagarini,Hylidae,Anura,1,1
Dendropsophus_koechlini,Hylidae,Anura,1,1
Dendropsophus_kubricki,Hylidae,Anura,1,1
Dendropsophus_leali,Hylidae,Anura,1,1
Dendropsophus_leucophyllatus,Hylidae,Anura,1,1
Dendropsophus_limai,Hylidae,Anura,1,1
Dendropsophus_luddeckei,Hylidae,Anura,1,1
Dendropsophus_luteoocellatus,Hylidae,Anura,1,1
Dendropsophus_manonegra,Hylidae,Anura,1,1
Dendropsophus_mapinguari,Hylidae,Anura,1,1
Dendropsophus_marmoratus,Hylidae,Anura,1,1
Dendropsophus_mathiassoni,Hylidae,Anura,1,1
Dendropsophus_melanargyreus,Hylidae,Anura,1,1
Dendropsophus_meridensis,Hylidae,Anura,1,1
Dendropsophus_meridianus,Hylidae,Anura,1,1
Dendropsophus_microcephalus,Hylidae,Anura,1,1
Dendropsophus_microps,Hylidae,Anura,1,1
Dendropsophus_minimus,Hylidae,Anura,1,1
Dendropsophus_minusculus,Hylidae,Anura,1,1
Dendropsophus_minutus,Hylidae,Anura,1,1
Dendropsophus_miyatai,Hylidae,Anura,1,1
Dendropsophus_molitor,Hylidae,Anura,1,1
Dendropsophus_nahdereri,Hylidae,Anura,1,1
Dendropsophus_nanus,Hylidae,Anura,1,1
Dendropsophus_nekronastes,Hylidae,Anura,1,1
Dendropsophus_norandinus,Hylidae,Anura,1,1
Dendropsophus_novaisi,Hylidae,Anura,1,1
Dendropsophus_oliveirai,Hylidae,Anura,1,1
Dendropsophus_ozzyi,Hylidae,Anura,1,1
Dendropsophus_padreluna,Hylidae,Anura,1,1
Dendropsophus_parviceps,Hylidae,Anura,1,1
Dendropsophus_pauiniensis,Hylidae,Anura,1,1
Dendropsophus_phlebodes,Hylidae,Anura,1,1
Dendropsophus_praestans,Hylidae,Anura,1,1
Dendropsophus_pseudomeridianus,Hylidae,Anura,1,1
Dendropsophus_reichlei,Hylidae,Anura,1,1
Dendropsophus_reticulatus,Hylidae,Anura,1,1
Dendropsophus_rhea,Hylidae,Anura,1,1
Dendropsophus_rhodopeplus,Hylidae,Anura,1,1
Dendropsophus_riveroi,Hylidae,Anura,1,1
Dendropsophus_robertmertensi,Hylidae,Anura,1,1
Dendropsophus_rossalleni,Hylidae,Anura,1,1
Dendropsophus_rubicundulus,Hylidae,Anura,1,1
Dendropsophus_ruschii,Hylidae,Anura,1,1
Dendropsophus_salli,Hylidae,Anura,1,1
Dendropsophus_sanborni,Hylidae,Anura,1,1
Dendropsophus_sarayacuensis,Hylidae,Anura,1,1
Dendropsophus_sartori,Hylidae,Anura,1,1
Dendropsophus_schubarti,Hylidae,Anura,1,1
Dendropsophus_seniculus,Hylidae,Anura,1,1
Dendropsophus_shiwiarum,Hylidae,Anura,1,1
Dendropsophus_soaresi,Hylidae,Anura,1,1
Dendropsophus_stingi,Hylidae,Anura,1,1
Dendropsophus_studerae,Hylidae,Anura,1,1
Dendropsophus_subocularis,Hylidae,Anura,1,1
Dendropsophus_timbeba,Hylidae,Anura,1,1
Dendropsophus_tintinnabulum,Hylidae,Anura,1,1
Dendropsophus_triangulum,Hylidae,Anura,1,1
Dendropsophus_tritaeniatus,Hylidae,Anura,1,1
Dendropsophus_virolinensis,Hylidae,Anura,1,1
Dendropsophus_vraemi,Hylidae,Anura,1,1
Dendropsophus_walfordi,Hylidae,Anura,1,1
Dendropsophus_werneri,Hylidae,Anura,1,1
Dendropsophus_xapuriensis,Hylidae,Anura,1,1
Dendropsophus_yaracuyanus,Hylidae,Anura,1,1
Dryaderces_inframaculata,Hylidae,Anura,1,1
Dryaderces_pearsoni,Hylidae,Anura,1,1
Dryophytes_andersonii,Hylidae,Anura,1,1
Dryophytes_arboricola,Hylidae,Anura,1,1
Dryophytes_arenicolor,Hylidae,Anura,1,1
Dryophytes_avivoca,Hylidae,Anura,1,1
Dryophytes_bocourti,Hylidae,Anura,1,1
Dryophytes_chrysoscelis,Hylidae,Anura,1,1
Dryophytes_cinereus,Hylidae,Anura,1,1
Dryophytes_euphorbiaceus,Hylidae,Anura,1,1
Dryophytes_eximius,Hylidae,Anura,1,1
Dryophytes_femoralis,Hylidae,Anura,1,1
Dryophytes_gratiosus,Hylidae,Anura,1,1
Dryophytes_immaculatus,Hylidae,Anura,1,1
Dryophytes_japonicus,Hylidae,Anura,1,1
Dryophytes_plicatus,Hylidae,Anura,1,1
Dryophytes_squirellus,Hylidae,Anura,1,1
Dryophytes_versicolor,Hylidae,Anura,1,1
Dryophytes_walkeri,Hylidae,Anura,1,1
Dryophytes_wrightorum,Hylidae,Anura,1,1
Duellmanohyla_chamulae,Hylidae,Anura,1,1
Duellmanohyla_ignicolor,Hylidae,Anura,1,1
Duellmanohyla_lythrodes,Hylidae,Anura,1,1
Duellmanohyla_rufioculis,Hylidae,Anura,1,1
Duellmanohyla_salvavida,Hylidae,Anura,1,1
Duellmanohyla_schmidtorum,Hylidae,Anura,1,1
Duellmanohyla_soralia,Hylidae,Anura,1,1
Duellmanohyla_uranochroa,Hylidae,Anura,1,1
Ecnomiohyla_bailarina,Hylidae,Anura,1,1
Ecnomiohyla_echinata,Hylidae,Anura,1,1
Ecnomiohyla_fimbrimembra,Hylidae,Anura,1,1
Ecnomiohyla_miliaria,Hylidae,Anura,1,1
Ecnomiohyla_minera,Hylidae,Anura,1,1
Ecnomiohyla_phantasmagoria,Hylidae,Anura,1,1
Ecnomiohyla_rabborum,Hylidae,Anura,1,1
Ecnomiohyla_salvaje,Hylidae,Anura,1,1
Ecnomiohyla_sukia,Hylidae,Anura,1,1
Ecnomiohyla_thysanota,Hylidae,Anura,1,1
Ecnomiohyla_valancifer,Hylidae,Anura,1,1
Ecnomiohyla_veraguensis,Hylidae,Anura,1,1
Exerodonta_abdivita,Hylidae,Anura,1,1
Exerodonta_bivocata,Hylidae,Anura,1,1
Exerodonta_catracha,Hylidae,Anura,1,1
Exerodonta_chimalapa,Hylidae,Anura,1,1
Exerodonta_melanomma,Hylidae,Anura,1,1
Exerodonta_perkinsi,Hylidae,Anura,1,1
Exerodonta_smaragdina,Hylidae,Anura,1,1
Exerodonta_sumichrasti,Hylidae,Anura,1,1
Exerodonta_xera,Hylidae,Anura,1,1
Hyla_annectans,Hylidae,Anura,1,1
Hyla_arborea,Hylidae,Anura,1,1
Hyla_carthaginiensis,Hylidae,Anura,1,1
Hyla_chinensis,Hylidae,Anura,1,1
Hyla_felixarabica,Hylidae,Anura,1,1
Hyla_hallowellii,Hylidae,Anura,1,1
Hyla_imitator,Hylidae,Anura,1,1
Hyla_intermedia,Hylidae,Anura,1,1
Hyla_meridionalis,Hylidae,Anura,1,1
Hyla_molleri,Hylidae,Anura,1,1
Hyla_nicefori,Hylidae,Anura,1,1
Hyla_orientalis,Hylidae,Anura,1,1
Hyla_perrini,Hylidae,Anura,1,1
Hyla_sanchiangensis,Hylidae,Anura,1,1
Hyla_sarda,Hylidae,Anura,1,1
Hyla_savignyi,Hylidae,Anura,1,1
Hyla_simplex,Hylidae,Anura,1,1
Hyla_tsinlingensis,Hylidae,Anura,1,1
Hyla_zhaopingensis,Hylidae,Anura,1,1
Hyloscirtus_albopunctulatus,Hylidae,Anura,1,1
Hyloscirtus_alytolylax,Hylidae,Anura,1,1
Hyloscirtus_antioquia,Hylidae,Anura,1,1
Hyloscirtus_armatus,Hylidae,Anura,1,1
Hyloscirtus_bogotensis,Hylidae,Anura,1,1
Hyloscirtus_callipeza,Hylidae,Anura,1,1
Hyloscirtus_caucanus,Hylidae,Anura,1,1
Hyloscirtus_charazani,Hylidae,Anura,1,1
Hyloscirtus_chlorosteus,Hylidae,Anura,1,1
Hyloscirtus_colymba,Hylidae,Anura,1,1
Hyloscirtus_condor,Hylidae,Anura,1,1
Hyloscirtus_criptico,Hylidae,Anura,1,1
Hyloscirtus_denticulentus,Hylidae,Anura,1,1
Hyloscirtus_diabolus,Hylidae,Anura,1,1
Hyloscirtus_hillisi,Hylidae,Anura,1,1
Hyloscirtus_jahni,Hylidae,Anura,1,1
Hyloscirtus_japreria,Hylidae,Anura,1,1
Hyloscirtus_larinopygion,Hylidae,Anura,1,1
Hyloscirtus_lascinius,Hylidae,Anura,1,1
Hyloscirtus_lindae,Hylidae,Anura,1,1
Hyloscirtus_lynchi,Hylidae,Anura,1,1
Hyloscirtus_mashpi,Hylidae,Anura,1,1
Hyloscirtus_pacha,Hylidae,Anura,1,1
Hyloscirtus_palmeri,Hylidae,Anura,1,1
Hyloscirtus_pantostictus,Hylidae,Anura,1,1
Hyloscirtus_phyllognathus,Hylidae,Anura,1,1
Hyloscirtus_piceigularis,Hylidae,Anura,1,1
Hyloscirtus_platydactylus,Hylidae,Anura,1,1
Hyloscirtus_princecharlesi,Hylidae,Anura,1,1
Hyloscirtus_psarolaimus,Hylidae,Anura,1,1
Hyloscirtus_ptychodactylus,Hylidae,Anura,1,1
Hyloscirtus_sarampiona,Hylidae,Anura,1,1
Hyloscirtus_simmonsi,Hylidae,Anura,1,1
Hyloscirtus_staufferorum,Hylidae,Anura,1,1
Hyloscirtus_tapichalaca,Hylidae,Anura,1,1
Hyloscirtus_tigrinus,Hylidae,Anura,1,1
Hyloscirtus_torrenticola,Hylidae,Anura,1,1
Isthmohyla_angustilineata,Hylidae,Anura,1,1
Isthmohyla_calypsa,Hylidae,Anura,1,1
Isthmohyla_debilis,Hylidae,Anura,1,1
Isthmohyla_graceae,Hylidae,Anura,1,1
Isthmohyla_infucata,Hylidae,Anura,1,1
Isthmohyla_insolita,Hylidae,Anura,1,1
Isthmohyla_lancasteri,Hylidae,Anura,1,1
Isthmohyla_picadoi,Hylidae,Anura,1,1
Isthmohyla_pictipes,Hylidae,Anura,1,1
Isthmohyla_pseudopuma,Hylidae,Anura,1,1
Isthmohyla_rivularis,Hylidae,Anura,1,1
Isthmohyla_tica,Hylidae,Anura,1,1
Isthmohyla_xanthosticta,Hylidae,Anura,1,1
Isthmohyla_zeteki,Hylidae,Anura,1,1
Itapotihyla_langsdorffii,Hylidae,Anura,1,1
Julianus_pinimus,Hylidae,Anura,1,1
Julianus_uruguayus,Hylidae,Anura,1,1
Lysapsus_bolivianus,Hylidae,Anura,1,1
Lysapsus_caraya,Hylidae,Anura,1,1
Lysapsus_laevis,Hylidae,Anura,1,1
Lysapsus_limellum,Hylidae,Anura,1,1
Megastomatohyla_mixe,Hylidae,Anura,1,1
Megastomatohyla_mixomaculata,Hylidae,Anura,1,1
Megastomatohyla_nubicola,Hylidae,Anura,1,1
Megastomatohyla_pellita,Hylidae,Anura,1,1
Myersiohyla_aromatica,Hylidae,Anura,1,1
Myersiohyla_chamaeleo,Hylidae,Anura,1,1
Myersiohyla_inparquesi,Hylidae,Anura,1,1
Myersiohyla_liliae,Hylidae,Anura,1,1
Myersiohyla_loveridgei,Hylidae,Anura,1,1
Myersiohyla_neblinaria,Hylidae,Anura,1,1
Nesorohyla_kanaima,Hylidae,Anura,1,1
Nyctimantis_rugiceps,Hylidae,Anura,1,1
Ololygon_agilis,Hylidae,Anura,1,1
Ololygon_albicans,Hylidae,Anura,1,1
Ololygon_alcatraz,Hylidae,Anura,1,1
Ololygon_angrensis,Hylidae,Anura,1,1
Ololygon_arduous,Hylidae,Anura,1,1
Ololygon_argyreornata,Hylidae,Anura,1,1
Ololygon_ariadne,Hylidae,Anura,1,1
Ololygon_aromothyella,Hylidae,Anura,1,1
Ololygon_atrata,Hylidae,Anura,1,1
Ololygon_belloni,Hylidae,Anura,1,1
Ololygon_berthae,Hylidae,Anura,1,1
Ololygon_brieni,Hylidae,Anura,1,1
Ololygon_caissara,Hylidae,Anura,1,1
Ololygon_canastrensis,Hylidae,Anura,1,1
Ololygon_carnevallii,Hylidae,Anura,1,1
Ololygon_catharinae,Hylidae,Anura,1,1
Ololygon_centralis,Hylidae,Anura,1,1
Ololygon_cosenzai,Hylidae,Anura,1,1
Ololygon_faivovichi,Hylidae,Anura,1,1
Ololygon_flavoguttata,Hylidae,Anura,1,1
Ololygon_goya,Hylidae,Anura,1,1
Ololygon_heyeri,Hylidae,Anura,1,1
Ololygon_hiemalis,Hylidae,Anura,1,1
Ololygon_humilis,Hylidae,Anura,1,1
Ololygon_insperata,Hylidae,Anura,1,1
Ololygon_jureia,Hylidae,Anura,1,1
Ololygon_kautskyi,Hylidae,Anura,1,1
Ololygon_littoralis,Hylidae,Anura,1,1
Ololygon_littoreus,Hylidae,Anura,1,1
Ololygon_longilinea,Hylidae,Anura,1,1
Ololygon_luizotavioi,Hylidae,Anura,1,1
Ololygon_machadoi,Hylidae,Anura,1,1
Ololygon_melanodactyla,Hylidae,Anura,1,1
Ololygon_melloi,Hylidae,Anura,1,1
Ololygon_muriciensis,Hylidae,Anura,1,1
Ololygon_obtriangulata,Hylidae,Anura,1,1
Ololygon_peixotoi,Hylidae,Anura,1,1
Ololygon_perpusilla,Hylidae,Anura,1,1
Ololygon_pombali,Hylidae,Anura,1,1
Ololygon_ranki,Hylidae,Anura,1,1
Ololygon_rizibilis,Hylidae,Anura,1,1
Ololygon_skaios,Hylidae,Anura,1,1
Ololygon_skuki,Hylidae,Anura,1,1
Ololygon_strigilata,Hylidae,Anura,1,1
Ololygon_trapicheiroi,Hylidae,Anura,1,1
Ololygon_tripui,Hylidae,Anura,1,1
Ololygon_tupinamba,Hylidae,Anura,1,1
Ololygon_v-signata,Hylidae,Anura,1,1
Osteocephalus_alboguttatus,Hylidae,Anura,1,1
Osteocephalus_buckleyi,Hylidae,Anura,1,1
Osteocephalus_cabrerai,Hylidae,Anura,1,1
Osteocephalus_camufatus,Hylidae,Anura,1,1
Osteocephalus_cannatellai,Hylidae,Anura,1,1
Osteocephalus_carri,Hylidae,Anura,1,1
Osteocephalus_castaneicola,Hylidae,Anura,1,1
Osteocephalus_deridens,Hylidae,Anura,1,1
Osteocephalus_duellmani,Hylidae,Anura,1,1
Osteocephalus_festae,Hylidae,Anura,1,1
Osteocephalus_fuscifacies,Hylidae,Anura,1,1
Osteocephalus_helenae,Hylidae,Anura,1,1
Osteocephalus_heyeri,Hylidae,Anura,1,1
Osteocephalus_leoniae,Hylidae,Anura,1,1
Osteocephalus_leprieurii,Hylidae,Anura,1,1
Osteocephalus_mimeticus,Hylidae,Anura,1,1
Osteocephalus_mutabor,Hylidae,Anura,1,1
Osteocephalus_oophagus,Hylidae,Anura,1,1
Osteocephalus_planiceps,Hylidae,Anura,1,1
Osteocephalus_subtilis,Hylidae,Anura,1,1
Osteocephalus_taurinus,Hylidae,Anura,1,1
Osteocephalus_verruciger,Hylidae,Anura,1,1
Osteocephalus_vilarsi,Hylidae,Anura,1,1
Osteocephalus_yasuni,Hylidae,Anura,1,1
Osteopilus_crucialis,Hylidae,Anura,1,1
Osteopilus_dominicensis,Hylidae,Anura,1,1
Osteopilus_marianae,Hylidae,Anura,1,1
Osteopilus_ocellatus,Hylidae,Anura,1,1
Osteopilus_pulchrilineatus,Hylidae,Anura,1,1
Osteopilus_septentrionalis,Hylidae,Anura,1,1
Osteopilus_vastus,Hylidae,Anura,1,1
Osteopilus_wilderi,Hylidae,Anura,1,1
Phyllodytes_acuminatus,Hylidae,Anura,1,1
Phyllodytes_amadoi,Hylidae,Anura,1,1
Phyllodytes_brevirostris,Hylidae,Anura,1,1
Phyllodytes_edelmoi,Hylidae,Anura,1,1
Phyllodytes_gyrinaethes,Hylidae,Anura,1,1
Phyllodytes_kautskyi,Hylidae,Anura,1,1
Phyllodytes_luteolus,Hylidae,Anura,1,1
Phyllodytes_maculosus,Hylidae,Anura,1,1
Phyllodytes_megatympanum,Hylidae,Anura,1,1
Phyllodytes_melanomystax,Hylidae,Anura,1,1
Phyllodytes_praeceptor,Hylidae,Anura,1,1
Phyllodytes_punctatus,Hylidae,Anura,1,1
Phyllodytes_tuberculosus,Hylidae,Anura,1,1
Phyllodytes_wuchereri,Hylidae,Anura,1,1
Phytotriades_auratus,Hylidae,Anura,1,1
Plectrohyla_acanthodes,Hylidae,Anura,1,1
Plectrohyla_avia,Hylidae,Anura,1,1
Plectrohyla_calvata,Hylidae,Anura,1,1
Plectrohyla_chrysopleura,Hylidae,Anura,1,1
Plectrohyla_dasypus,Hylidae,Anura,1,1
Plectrohyla_exquisita,Hylidae,Anura,1,1
Plectrohyla_glandulosa,Hylidae,Anura,1,1
Plectrohyla_guatemalensis,Hylidae,Anura,1,1
Plectrohyla_hartwegi,Hylidae,Anura,1,1
Plectrohyla_ixil,Hylidae,Anura,1,1
Plectrohyla_lacertosa,Hylidae,Anura,1,1
Plectrohyla_matudai,Hylidae,Anura,1,1
Plectrohyla_pokomchi,Hylidae,Anura,1,1
Plectrohyla_psiloderma,Hylidae,Anura,1,1
Plectrohyla_pycnochila,Hylidae,Anura,1,1
Plectrohyla_quecchi,Hylidae,Anura,1,1
Plectrohyla_sagorum,Hylidae,Anura,1,1
Plectrohyla_tecunumani,Hylidae,Anura,1,1
Plectrohyla_teuchestes,Hylidae,Anura,1,1
Pseudacris_brachyphona,Hylidae,Anura,1,1
Pseudacris_brimleyi,Hylidae,Anura,1,1
Pseudacris_cadaverina,Hylidae,Anura,1,1
Pseudacris_clarkii,Hylidae,Anura,1,1
Pseudacris_crucifer,Hylidae,Anura,1,1
Pseudacris_feriarum,Hylidae,Anura,1,1
Pseudacris_fouquettei,Hylidae,Anura,1,1
Pseudacris_hypochondriaca,Hylidae,Anura,1,1
Pseudacris_illinoensis,Hylidae,Anura,1,1
Pseudacris_kalmi,Hylidae,Anura,1,1
Pseudacris_maculata,Hylidae,Anura,1,1
Pseudacris_nigrita,Hylidae,Anura,1,1
Pseudacris_ocularis,Hylidae,Anura,1,1
Pseudacris_ornata,Hylidae,Anura,1,1
Pseudacris_regilla,Hylidae,Anura,1,1
Pseudacris_sierra,Hylidae,Anura,1,1
Pseudacris_streckeri,Hylidae,Anura,1,1
Pseudacris_triseriata,Hylidae,Anura,1,1
Pseudis_bolbodactyla,Hylidae,Anura,1,1
Pseudis_cardosoi,Hylidae,Anura,1,1
Pseudis_fusca,Hylidae,Anura,1,1
Pseudis_minuta,Hylidae,Anura,1,1
Pseudis_paradoxa,Hylidae,Anura,1,1
Pseudis_platensis,Hylidae,Anura,1,1
Pseudis_tocantins,Hylidae,Anura,1,1
Ptychohyla_dendrophasma,Hylidae,Anura,1,1
Ptychohyla_euthysanota,Hylidae,Anura,1,1
Ptychohyla_hypomykter,Hylidae,Anura,1,1
Ptychohyla_legleri,Hylidae,Anura,1,1
Ptychohyla_leonhardschultzei,Hylidae,Anura,1,1
Ptychohyla_macrotympanum,Hylidae,Anura,1,1
Ptychohyla_salvadorensis,Hylidae,Anura,1,1
Ptychohyla_zophodes,Hylidae,Anura,1,1
Quilticohyla_acrochorda,Hylidae,Anura,1,1
Quilticohyla_erythromma,Hylidae,Anura,1,1
Quilticohyla_sanctaecrucis,Hylidae,Anura,1,1
Quilticohyla_zoque,Hylidae,Anura,1,1
Rheohyla_miotympanum,Hylidae,Anura,1,1
Sarcohyla_ameibothalame,Hylidae,Anura,1,1
Sarcohyla_arborescandens,Hylidae,Anura,1,1
Sarcohyla_bistincta,Hylidae,Anura,1,1
Sarcohyla_calvicollina,Hylidae,Anura,1,1
Sarcohyla_celata,Hylidae,Anura,1,1
Sarcohyla_cembra,Hylidae,Anura,1,1
Sarcohyla_charadricola,Hylidae,Anura,1,1
Sarcohyla_chryses,Hylidae,Anura,1,1
Sarcohyla_crassa,Hylidae,Anura,1,1
Sarcohyla_cyanomma,Hylidae,Anura,1,1
Sarcohyla_cyclada,Hylidae,Anura,1,1
Sarcohyla_hapsa,Hylidae,Anura,1,1
Sarcohyla_hazelae,Hylidae,Anura,1,1
Sarcohyla_labeculata,Hylidae,Anura,1,1
Sarcohyla_labedactyla,Hylidae,Anura,1,1
Sarcohyla_miahuatlanensis,Hylidae,Anura,1,1
Sarcohyla_mykter,Hylidae,Anura,1,1
Sarcohyla_pachyderma,Hylidae,Anura,1,1
Sarcohyla_pentheter,Hylidae,Anura,1,1
Sarcohyla_psarosema,Hylidae,Anura,1,1
Sarcohyla_robertsorum,Hylidae,Anura,1,1
Sarcohyla_sabrina,Hylidae,Anura,1,1
Sarcohyla_siopela,Hylidae,Anura,1,1
Sarcohyla_thorectes,Hylidae,Anura,1,1
Scarthyla_goinorum,Hylidae,Anura,1,1
Scarthyla_vigilans,Hylidae,Anura,1,1
Scinax_acuminatus,Hylidae,Anura,1,1
Scinax_altae,Hylidae,Anura,1,1
Scinax_alter,Hylidae,Anura,1,1
Scinax_auratus,Hylidae,Anura,1,1
Scinax_baumgardneri,Hylidae,Anura,1,1
Scinax_blairi,Hylidae,Anura,1,1
Scinax_boesemani,Hylidae,Anura,1,1
Scinax_boulengeri,Hylidae,Anura,1,1
Scinax_cabralensis,Hylidae,Anura,1,1
Scinax_caldarum,Hylidae,Anura,1,1
Scinax_camposseabrai,Hylidae,Anura,1,1
Scinax_caprarius,Hylidae,Anura,1,1
Scinax_cardosoi,Hylidae,Anura,1,1
Scinax_castroviejoi,Hylidae,Anura,1,1
Scinax_chiquitanus,Hylidae,Anura,1,1
Scinax_constrictus,Hylidae,Anura,1,1
Scinax_cretatus,Hylidae,Anura,1,1
Scinax_crospedospilus,Hylidae,Anura,1,1
Scinax_cruentomma,Hylidae,Anura,1,1
Scinax_curicica,Hylidae,Anura,1,1
Scinax_cuspidatus,Hylidae,Anura,1,1
Scinax_danae,Hylidae,Anura,1,1
Scinax_dolloi,Hylidae,Anura,1,1
Scinax_duartei,Hylidae,Anura,1,1
Scinax_elaeochroa,Hylidae,Anura,1,1
Scinax_eurydice,Hylidae,Anura,1,1
Scinax_exiguus,Hylidae,Anura,1,1
Scinax_funereus,Hylidae,Anura,1,1
Scinax_fuscomarginatus,Hylidae,Anura,1,1
Scinax_fuscovarius,Hylidae,Anura,1,1
Scinax_garbei,Hylidae,Anura,1,1
Scinax_granulatus,Hylidae,Anura,1,1
Scinax_haddadorum,Hylidae,Anura,1,1
Scinax_hayii,Hylidae,Anura,1,1
Scinax_ictericus,Hylidae,Anura,1,1
